# species: Mus musculus
# support: EXP, IMP, ISS, ISM, TAS, IEA, IDA, IGI, ISO, IGC, NAS, IPI, IEP, ISA, RCA, IC
# associations retrieved on: 2015-08-25 09:10:36-04
# gofunc built on: 2014-08-29 20:00:45.229015-04
# gene associations file: ftp://ftp.geneontology.org/pub/go/gene-associations/gene_association.mgi.gz
#   revision: 06/05/2014 $
#   downloaded on: 2014-06-23 12:15:18-04
# GO DAG files from: http://archive.geneontology.org/latest-full/go_201404-termdb-tables.tar.gz
#   downloaded on: 2014-04-28 17:00:50-04
# translation required: yes
# translation info:
#   authority: ensembl
#     synergizer db built on: 2014-02-26 11:38:08.723614-05
#     synergizer db built from: Ensembl Genes 74 / Ensembl Metazoa Genes 21 / Ensembl Plants Genes 21
#   namespace: mgi_symbol
#   coverage: 100.0%
# size of "genespace": 22607
# number of attributes: 17970
# NOTE: the last record consists of all the entities in the
# "genespace" that are not associated with any attribute (for
# the requested support).
# Original number of entities in query: 1644
# Number of entities in query: 1644
# Total number of entities: 22844
# Original total number of entities: 22607
# Entities not in default gene space: 237
# Total number of attributes: 17970
# Translation required: yes
# Translation coverage: 0.999722
# Mode: unordered
# Number of simulations: 1000
# Adjusted P-value cutoff: 0.05
# Over/under: over
# Evidence codes: EXP, IMP, ISS, ISM, TAS, IEA, IDA, IGI, ISO, IGC, NAS, IPI, IEP, ISA, RCA, IC
OVERREPRESENTED ATTRIBUTES
N	X	LOD	P	P_adj	attrib ID	attrib name
578	7808	0.150636247403379	7.0018944992088e-10	<0.001	GO:0044763	single-organism cellular process
636	7808	0.142161482997269	9.83972384239199e-10	<0.001	GO:0044763	single-organism cellular process
400	4976	0.16500918575394	1.0089239694248e-09	<0.001	GO:0019222	regulation of metabolic process
355	4325	0.171309802398534	1.26535495267322e-09	<0.001	GO:0031323	regulation of cellular metabolic process
343	4165	0.171638772675997	1.8793667524967e-09	<0.001	GO:0080090	regulation of primary metabolic process
947	11579	0.130412967048137	3.15191407024822e-09	<0.001	GO:0005488	binding
809	9682	0.129050456423967	4.20364819365748e-09	<0.001	GO:0043227	membrane-bounded organelle
762	9707	0.131650525528914	6.03789481855604e-09	<0.001	GO:0043229	intracellular organelle
571	6967	0.138157107228813	6.21960356167932e-09	<0.001	GO:0005515	protein binding
314	3794	0.170723376400647	7.19979264370324e-09	<0.001	GO:0048518	positive regulation of biological process
179	1915	0.218874652412178	8.12765068809314e-09	<0.001	GO:0065009	regulation of molecular function
198	2175	0.207547416135102	9.43656847966341e-09	<0.001	GO:0010646	regulation of cell communication
700	8836	0.130211514653422	1.14569470183009e-08	<0.001	GO:0043231	intracellular membrane-bounded organelle
600	7808	0.134724911245112	1.42172072931449e-08	<0.001	GO:0044763	single-organism cellular process
108	1012	0.277084680253818	1.50291215479042e-08	<0.001	GO:0005794	Golgi apparatus
283	3382	0.172991865442397	1.81833619372357e-08	<0.001	GO:0048522	positive regulation of cellular process
108	872	0.275926203445375	1.84727199352899e-08	<0.001	GO:0015031	protein transport
196	2170	0.203157236049228	2.07539262306218e-08	<0.001	GO:0023051	regulation of signaling
154	1388	0.224407351616151	3.43898997346986e-08	<0.001	GO:0071702	organic substance transport
539	6967	0.131633992901078	5.98517326016611e-08	<0.001	GO:0005515	protein binding
112	935	0.259239337560746	6.06967378909018e-08	<0.001	GO:0045184	establishment of protein localization
183	2048	0.195882605671296	1.40120375014902e-07	<0.001	GO:0065008	regulation of biological quality
461	5568	0.132350064093657	1.4418235048354e-07	<0.001	GO:0005737	cytoplasm
139	1461	0.22278517137233	1.64518596370749e-07	<0.001	GO:0051174	regulation of phosphorus metabolic process
430	5149	0.134441136849018	1.77847392231893e-07	<0.001	GO:0003824	catalytic activity
171	1892	0.200350099024728	1.81419124970632e-07	<0.001	GO:0009966	regulation of signal transduction
138	1456	0.220720124073666	2.27607220896657e-07	<0.001	GO:0019220	regulation of phosphate metabolic process
733	8836	0.114159215851919	2.29716504096001e-07	0.001	GO:0043231	intracellular membrane-bounded organelle
507	6967	0.128820432786482	2.36572164655414e-07	<0.001	GO:0005515	protein binding
477	5814	0.128299155493188	2.44299258625804e-07	<0.001	GO:0044444	cytoplasmic part
271	3305	0.160336719624237	2.47171717062091e-07	<0.001	GO:0051171	regulation of nitrogen compound metabolic process
68	579	0.319979938922561	2.48296481578482e-07	<0.001	GO:0051338	regulation of transferase activity
613	7746	0.118815181003142	3.09511407639579e-07	<0.001	GO:0008152	metabolic process
276	2895	0.156312700802042	3.11384803352146e-07	0.001	GO:0006810	transport
142	1518	0.21450425524956	3.22639526419503e-07	<0.001	GO:0050790	regulation of catalytic activity
438	5568	0.130787890097864	3.65419481163401e-07	0.001	GO:0005737	cytoplasm
545	6791	0.121079128580601	3.93823261095207e-07	<0.001	GO:0044238	primary metabolic process
564	7746	0.122454290431966	4.11327960185821e-07	<0.001	GO:0008152	metabolic process
266	3254	0.158075927776343	4.2845254902986e-07	<0.001	GO:0019219	regulation of nucleobase-containing compound metabolic process
561	7029	0.119057775398886	4.95693862179815e-07	<0.001	GO:0071704	organic substance metabolic process
45	285	0.394313709793547	5.21419375664479e-07	0.001	GO:0032940	secretion by cell
488	6585	0.125215828945181	5.6998563965343e-07	<0.001	GO:0044237	cellular metabolic process
311	3923	0.14598741766215	6.09540911253984e-07	<0.001	GO:0032502	developmental process
281	2983	0.150194068193648	6.7454778926329e-07	0.002	GO:0051234	establishment of localization
198	2108	0.176487481822796	6.89661643395559e-07	<0.001	GO:0044765	single-organism transport
283	3382	0.150377065707908	7.04644963861305e-07	0.003	GO:0048522	positive regulation of cellular process
320	4063	0.143258890759242	7.27987716608024e-07	<0.001	GO:0060255	regulation of macromolecule metabolic process
483	5568	0.120287390125845	8.43352754247925e-07	0.002	GO:0005737	cytoplasm
413	5568	0.12979951119823	8.71073562526556e-07	0.003	GO:0005737	cytoplasm
114	1198	0.229245725735064	9.14162935305679e-07	0.003	GO:0005856	cytoskeleton
42	311	0.396557011027018	9.22280338844397e-07	0.003	GO:0006520	cellular amino acid metabolic process
101	1009	0.243783044448339	9.47758162194885e-07	0.001	GO:0044093	positive regulation of molecular function
245	2983	0.158304564423659	9.59719023201142e-07	0.001	GO:0051234	establishment of localization
753	10364	0.112117605864928	1.01553218667408e-06	0.004	GO:0043226	organelle
53	369	0.345997506905206	1.12339526768089e-06	0.004	GO:0046903	secretion
710	9707	0.111910862428523	1.13692774225444e-06	0.006	GO:0043229	intracellular organelle
102	1027	0.239961573314602	1.19550642424691e-06	0.001	GO:0097458	neuron part
348	4325	0.134881830688233	1.25014954803865e-06	0.007	GO:0031323	regulation of cellular metabolic process
54	442	0.338170830764982	1.27704188119144e-06	0.001	GO:0048471	perinuclear region of cytoplasm
526	6585	0.116024005840505	1.37161979954838e-06	0.001	GO:0044237	cellular metabolic process
450	5814	0.121944760699824	1.55596807363284e-06	0.009	GO:0044444	cytoplasmic part
711	10364	0.112365627462664	1.82781100665167e-06	0.004	GO:0043226	organelle
160	1812	0.186995839720501	1.91195340189652e-06	0.002	GO:0006796	phosphate-containing compound metabolic process
237	2895	0.155669276352922	1.92521778296665e-06	0.002	GO:0006810	transport
294	3724	0.1417981717078	1.98018255862316e-06	0.002	GO:0044767	single-organism developmental process
497	6791	0.11798024954543	2.01064893221258e-06	0.002	GO:0044238	primary metabolic process
309	3794	0.13789668195307	2.16944946115362e-06	0.009	GO:0048518	positive regulation of biological process
512	7029	0.116522469354959	2.22628191514951e-06	0.003	GO:0071704	organic substance metabolic process
268	3350	0.146410343886681	2.28333153261386e-06	0.003	GO:0016043	cellular component organization
412	5495	0.124107638494994	2.29501117673997e-06	0.003	GO:0043167	ion binding
163	1859	0.183703623469477	2.29910374410217e-06	0.003	GO:0006793	phosphorus metabolic process
302	3923	0.139412258309052	2.32211826316356e-06	0.004	GO:0032502	developmental process
204	2432	0.165091657908991	2.33330758536459e-06	0.003	GO:0048583	regulation of response to stimulus
167	1758	0.179247044172677	2.93221165654414e-06	0.003	GO:0006464	cellular protein modification process
167	1758	0.179247044172677	2.93221165654414e-06	0.003	GO:0036211	protein modification process
983	14672	0.11634519365028	3.13904224332761e-06	0.004	GO:0044464	cell part
388	5149	0.124626231341058	3.24514681283994e-06	0.004	GO:0003824	catalytic activity
786	11641	0.109714365735211	3.35962257917634e-06	0.009	GO:0044424	intracellular part
308	3382	0.133825663264207	3.5609531074339e-06	0.015	GO:0048522	positive regulation of cellular process
1111	16874	0.128405243800668	3.77674486262517e-06	0.006	GO:0005575	cellular_component
62	553	0.295963701165722	3.90556598025119e-06	0.007	GO:0043549	regulation of kinase activity
256	2924	0.144567499284607	4.04654689270622e-06	0.006	GO:0019538	protein metabolic process
340	3794	0.127400549208072	4.1973301539766e-06	0.016	GO:0048518	positive regulation of biological process
220	2454	0.153963281721731	4.50845003426346e-06	0.007	GO:0043168	anion binding
825	11579	0.104834459378	4.78157638678146e-06	0.011	GO:0005488	binding
270	3411	0.140760742587991	4.81581578069408e-06	0.013	GO:0071840	cellular component organization or biogenesis
111	1012	0.214110696880309	5.2068443966745e-06	0.023	GO:0005794	Golgi apparatus
320	3794	0.129688748359995	5.31953568924856e-06	0.008	GO:0048518	positive regulation of biological process
253	2895	0.143301844732423	5.35046162066906e-06	0.008	GO:0006810	transport
169	1894	0.172877923502909	5.42576497603611e-06	0.017	GO:0010604	positive regulation of macromolecule metabolic process
68	579	0.276805946160104	5.55936405747324e-06	0.009	GO:0051338	regulation of transferase activity
193	2312	0.16136570770963	6.20383697028292e-06	0.019	GO:0048856	anatomical structure development
259	2983	0.140306325675834	6.6026954907857e-06	0.014	GO:0051234	establishment of localization
104	1094	0.218160309655254	6.64465720089e-06	0.019	GO:1902531	regulation of intracellular signal transduction
216	2263	0.151601891560687	6.96489396973459e-06	0.028	GO:0031982	vesicle
220	2312	0.150307270231317	6.96807612244516e-06	0.028	GO:0048856	anatomical structure development
117	1087	0.205067724528885	7.02724945979637e-06	0.028	GO:0051649	establishment of localization in cell
331	4165	0.12606177561504	7.67625490229894e-06	0.021	GO:0080090	regulation of primary metabolic process
374	4788	0.120036421502829	8.06059661847331e-06	0.021	GO:0044260	cellular macromolecule metabolic process
161	1713	0.173143376464892	8.18499608996436e-06	0.022	GO:0032879	regulation of localization
93	956	0.22848972262294	8.29751956667808e-06	0.024	GO:0042592	homeostatic process
172	1855	0.167167015775532	8.65531092906176e-06	0.025	GO:0043412	macromolecule modification
65	553	0.276933301906472	8.66094784518941e-06	0.025	GO:0043549	regulation of kinase activity
208	2175	0.151944009754197	9.31273945000208e-06	0.032	GO:0010646	regulation of cell communication
46	348	0.33458766624111	9.39917315874188e-06	0.027	GO:0051241	negative regulation of multicellular organismal process
289	3794	0.132093771515471	9.74988465494251e-06	0.023	GO:0048518	positive regulation of biological process
40	313	0.359560476762027	1.01943355307318e-05	0.031	GO:0043087	regulation of GTPase activity
246	3094	0.140770208686147	1.03581729061321e-05	0.033	GO:0048523	negative regulation of cellular process
14	59	0.688894790386207	1.04219667876379e-05	0.033	GO:0008589	regulation of smoothened signaling pathway
72	694	0.258317905959625	1.05982673294845e-05	0.034	GO:0022603	regulation of anatomical structure morphogenesis
664	9707	0.103530508060074	1.06982620433974e-05	0.024	GO:0043229	intracellular organelle
177	2108	0.162747598687408	1.13145012352086e-05	0.034	GO:0044765	single-organism transport
207	2170	0.150527974919541	1.15296578280498e-05	0.049	GO:0023051	regulation of signaling
269	3436	0.134570726922397	1.17277575059841e-05	0.034	GO:0048519	negative regulation of biological process
40	315	0.356355043766741	1.1867622187852e-05	0.034	GO:0033124	regulation of GTP catabolic process
699	9682	0.100023958605949	1.22627590677716e-05	0.029	GO:0043227	membrane-bounded organelle
184	2125	0.158736082915592	1.25250623937311e-05	0.029	GO:0009893	positive regulation of metabolic process
24	148	0.481055868529774	1.26731607509665e-05	0.034	GO:0030136	clathrin-coated vesicle
201	2454	0.152178063913272	1.30273386498715e-05	0.036	GO:0043168	anion binding
92	955	0.22348907944536	1.36222771747359e-05	0.037	GO:0009967	positive regulation of signal transduction
37	261	0.369675770508685	1.45637882646389e-05	0.035	GO:0048037	cofactor binding
283	3724	0.13016914599151	1.49275117181838e-05	0.043	GO:0044767	single-organism developmental process
173	1982	0.161845682408615	1.49436692449882e-05	0.032	GO:0031325	positive regulation of cellular metabolic process
45	344	0.329245876345648	1.52721317339885e-05	0.036	GO:0033674	positive regulation of kinase activity
195	2178	0.150977935754576	1.84037047105754e-05	0.048	GO:0044267	cellular protein metabolic process
