# species: Mus musculus
# support: EXP, IMP, ISS, ISM, TAS, IEA, IDA, IGI, ISO, IGC, NAS, IPI, IEP, ISA, RCA, IC
# associations retrieved on: 2015-08-25 09:31:05-04
# gofunc built on: 2014-08-29 20:00:45.229015-04
# gene associations file: ftp://ftp.geneontology.org/pub/go/gene-associations/gene_association.mgi.gz
#   revision: 06/05/2014 $
#   downloaded on: 2014-06-23 12:15:18-04
# GO DAG files from: http://archive.geneontology.org/latest-full/go_201404-termdb-tables.tar.gz
#   downloaded on: 2014-04-28 17:00:50-04
# translation required: yes
# translation info:
#   authority: ensembl
#     synergizer db built on: 2014-02-26 11:38:08.723614-05
#     synergizer db built from: Ensembl Genes 74 / Ensembl Metazoa Genes 21 / Ensembl Plants Genes 21
#   namespace: mgi_symbol
#   coverage: 100.0%
# size of "genespace": 22607
# number of attributes: 17970
# NOTE: the last record consists of all the entities in the
# "genespace" that are not associated with any attribute (for
# the requested support).
# Original number of entities in query: 1494
# Number of entities in query: 1494
# Total number of entities: 22814
# Original total number of entities: 22607
# Entities not in default gene space: 207
# Total number of attributes: 17970
# Translation required: yes
# Translation coverage: 0.999722
# Mode: unordered
# Number of simulations: 1000
# Adjusted P-value cutoff: 0.05
# Over/under: over
# Evidence codes: EXP, IMP, ISS, ISM, TAS, IEA, IDA, IGI, ISO, IGC, NAS, IPI, IEP, ISA, RCA, IC
OVERREPRESENTED ATTRIBUTES
N	X	LOD	P	P_adj	attrib ID	attrib name
271	3305	0.160336719624237	2.47171717062091e-07	<0.001	GO:0051171	regulation of nitrogen compound metabolic process
68	579	0.319979938922561	2.48296481578482e-07	<0.001	GO:0051338	regulation of transferase activity
183	3007	0.194664499548146	2.49818830289881e-07	<0.001	GO:0044249	cellular biosynthetic process
187	3089	0.192622935434484	2.56901394562036e-07	<0.001	GO:1901576	organic substance biosynthetic process
102	1441	0.255930053529685	2.77558289740981e-07	<0.001	GO:0031324	negative regulation of cellular metabolic process
613	7746	0.118815181003142	3.09511407639579e-07	<0.001	GO:0008152	metabolic process
548	7029	0.122799756377094	3.1100693443059e-07	<0.001	GO:0071704	organic substance metabolic process
276	2895	0.156312700802042	3.11384803352146e-07	0.001	GO:0006810	transport
142	1518	0.21450425524956	3.22639526419503e-07	<0.001	GO:0050790	regulation of catalytic activity
190	3161	0.189390903115791	3.2976474409924e-07	<0.001	GO:0009058	biosynthetic process
134	2054	0.221259094780181	3.6221055312161e-07	<0.001	GO:0034654	nucleobase-containing compound biosynthetic process
545	6791	0.121079128580601	3.93823261095207e-07	<0.001	GO:0044238	primary metabolic process
564	7746	0.122454290431966	4.11327960185821e-07	<0.001	GO:0008152	metabolic process
266	3254	0.158075927776343	4.2845254902986e-07	<0.001	GO:0019219	regulation of nucleobase-containing compound metabolic process
67	831	0.312941953684282	4.37783138048843e-07	<0.001	GO:0045892	negative regulation of transcription, DNA-templated
561	7029	0.119057775398886	4.95693862179815e-07	<0.001	GO:0071704	organic substance metabolic process
45	285	0.394313709793547	5.21419375664479e-07	0.001	GO:0032940	secretion by cell
123	1859	0.226266698912091	5.67866943402733e-07	<0.001	GO:0032774	RNA biosynthetic process
488	6585	0.125215828945181	5.6998563965343e-07	<0.001	GO:0044237	cellular metabolic process
198	3350	0.181857391443426	5.7477400644816e-07	<0.001	GO:0016043	cellular component organization
197	3331	0.18200758449532	5.93040926310421e-07	<0.001	GO:0010468	regulation of gene expression
311	3923	0.14598741766215	6.09540911253984e-07	<0.001	GO:0032502	developmental process
122	1844	0.226041685934599	6.37169088897958e-07	<0.001	GO:0006351	transcription, DNA-templated
515	6585	0.121283848454254	6.38073896748167e-07	0.004	GO:0044237	cellular metabolic process
529	6791	0.120147660740622	6.70773042605406e-07	0.005	GO:0044238	primary metabolic process
281	2983	0.150194068193648	6.7454778926329e-07	0.002	GO:0051234	establishment of localization
198	2108	0.176487481822796	6.89661643395559e-07	<0.001	GO:0044765	single-organism transport
283	3382	0.150377065707908	7.04644963861305e-07	0.003	GO:0048522	positive regulation of cellular process
313	3724	0.143941904904815	7.11708873976331e-07	0.005	GO:0044767	single-organism developmental process
320	4063	0.143258890759242	7.27987716608024e-07	<0.001	GO:0060255	regulation of macromolecule metabolic process
207	3552	0.17588196830934	8.12413247199018e-07	<0.001	GO:0046483	heterocycle metabolic process
200	3411	0.177907444251474	8.69232420281008e-07	<0.001	GO:0071840	cellular component organization or biogenesis
42	311	0.396557011027018	9.22280338844397e-07	0.003	GO:0006520	cellular amino acid metabolic process
101	1009	0.243783044448339	9.47758162194885e-07	0.001	GO:0044093	positive regulation of molecular function
201	3436	0.17683761549331	9.51193446804905e-07	<0.001	GO:0048519	negative regulation of biological process
245	2983	0.158304564423659	9.59719023201142e-07	0.001	GO:0051234	establishment of localization
67	850	0.301887116172024	9.75750876140646e-07	<0.001	GO:1902679	negative regulation of RNA biosynthetic process
212	3667	0.172430860552358	1.0212368208806e-06	0.001	GO:0034641	cellular nitrogen compound metabolic process
208	3586	0.173498447718289	1.06071420140085e-06	0.001	GO:0006725	cellular aromatic compound metabolic process
200	3422	0.176164716941219	1.08774226894618e-06	0.001	GO:0006139	nucleobase-containing compound metabolic process
53	369	0.345997506905206	1.12339526768089e-06	0.004	GO:0046903	secretion
72	942	0.287801427297338	1.18993787789339e-06	0.001	GO:2000113	negative regulation of cellular macromolecule biosynthetic process
348	4325	0.134881830688233	1.25014954803865e-06	0.007	GO:0031323	regulation of cellular metabolic process
526	6585	0.116024005840505	1.37161979954838e-06	0.001	GO:0044237	cellular metabolic process
135	2125	0.207913392066549	1.39167557069778e-06	0.001	GO:0009893	positive regulation of metabolic process
74	986	0.279251188952132	1.65500347352779e-06	0.001	GO:0051172	negative regulation of nitrogen compound metabolic process
183	3094	0.179488559434646	1.66821561748835e-06	0.001	GO:0048523	negative regulation of cellular process
80	1094	0.26766373785517	1.70136843250568e-06	0.001	GO:1902531	regulation of intracellular signal transduction
293	5420	0.14885179845209	1.82796743471922e-06	0.001	GO:0043170	macromolecule metabolic process
133	2097	0.206695653559953	1.84026525758886e-06	0.001	GO:0051239	regulation of multicellular organismal process
160	1812	0.186995839720501	1.91195340189652e-06	0.002	GO:0006796	phosphate-containing compound metabolic process
237	2895	0.155669276352922	1.92521778296665e-06	0.002	GO:0006810	transport
294	3724	0.1417981717078	1.98018255862316e-06	0.002	GO:0044767	single-organism developmental process
497	6791	0.11798024954543	2.01064893221258e-06	0.002	GO:0044238	primary metabolic process
324	3923	0.135101584275716	2.15938337445644e-06	0.01	GO:0032502	developmental process
309	3794	0.13789668195307	2.16944946115362e-06	0.009	GO:0048518	positive regulation of biological process
512	7029	0.116522469354959	2.22628191514951e-06	0.003	GO:0071704	organic substance metabolic process
215	3771	0.165329066596085	2.27233119257702e-06	0.001	GO:1901360	organic cyclic compound metabolic process
268	3350	0.146410343886681	2.28333153261386e-06	0.003	GO:0016043	cellular component organization
163	1859	0.183703623469477	2.29910374410217e-06	0.003	GO:0006793	phosphorus metabolic process
116	1776	0.218426634763007	2.31385862743301e-06	0.001	GO:0050793	regulation of developmental process
302	3923	0.139412258309052	2.32211826316356e-06	0.004	GO:0032502	developmental process
204	2432	0.165091657908991	2.33330758536459e-06	0.003	GO:0048583	regulation of response to stimulus
67	877	0.286613546702507	2.86345854366799e-06	0.004	GO:0051253	negative regulation of RNA metabolic process
22	168	0.54480869708131	2.88509462231913e-06	0.004	GO:0042110	T cell activation
167	1758	0.179247044172677	2.93221165654414e-06	0.003	GO:0006464	cellular protein modification process
167	1758	0.179247044172677	2.93221165654414e-06	0.003	GO:0036211	protein modification process
72	966	0.27549044150776	2.93363388712753e-06	0.004	GO:0045934	negative regulation of nucleobase-containing compound metabolic process
126	1982	0.206602348646473	3.1804935838867e-06	0.004	GO:0031325	positive regulation of cellular metabolic process
100	1483	0.231397444216464	3.21133889462874e-06	0.004	GO:0010605	negative regulation of macromolecule metabolic process
340	4165	0.129961331297238	3.27022756511979e-06	0.011	GO:0080090	regulation of primary metabolic process
28	251	0.465242476562064	3.50151146373789e-06	0.005	GO:0003002	regionalization
308	3382	0.133825663264207	3.5609531074339e-06	0.015	GO:0048522	positive regulation of cellular process
73	991	0.269925670691768	3.79709274880978e-06	0.005	GO:0010558	negative regulation of macromolecule biosynthetic process
117	1815	0.211999501699593	3.89748250850818e-06	0.005	GO:0006996	organelle organization
62	553	0.295963701165722	3.90556598025119e-06	0.007	GO:0043549	regulation of kinase activity
256	2924	0.144567499284607	4.04654689270622e-06	0.006	GO:0019538	protein metabolic process
107	1625	0.220830863538664	4.15059270356871e-06	0.005	GO:0009892	negative regulation of metabolic process
95	1398	0.234312120527007	4.18785998625643e-06	0.005	GO:2000026	regulation of multicellular organismal development
340	3794	0.127400549208072	4.1973301539766e-06	0.016	GO:0048518	positive regulation of biological process
21	159	0.549154661491979	4.20264810560442e-06	0.005	GO:0009952	anterior/posterior pattern specification
36	372	0.396407452962678	4.36655253710233e-06	0.008	GO:0055065	metal ion homeostasis
91	1327	0.238083122783444	4.69907610002865e-06	0.008	GO:0006357	regulation of transcription from RNA polymerase II promoter
39	420	0.376688164258394	4.77932519067687e-06	0.008	GO:0055080	cation homeostasis
270	3411	0.140760742587991	4.81581578069408e-06	0.013	GO:0071840	cellular component organization or biogenesis
55	684	0.30935457603909	5.16682155936084e-06	0.008	GO:0009894	regulation of catabolic process
320	3794	0.129688748359995	5.31953568924856e-06	0.008	GO:0048518	positive regulation of biological process
253	2895	0.143301844732423	5.35046162066906e-06	0.008	GO:0006810	transport
169	1894	0.172877923502909	5.42576497603611e-06	0.017	GO:0010604	positive regulation of macromolecule metabolic process
68	579	0.276805946160104	5.55936405747324e-06	0.009	GO:0051338	regulation of transferase activity
128	1327	0.197953592331035	5.6352488803764e-06	0.017	GO:0006357	regulation of transcription from RNA polymerase II promoter
193	2312	0.16136570770963	6.20383697028292e-06	0.019	GO:0048856	anatomical structure development
120	1894	0.20382207454875	6.58632583926687e-06	0.01	GO:0010604	positive regulation of macromolecule metabolic process
259	2983	0.140306325675834	6.6026954907857e-06	0.014	GO:0051234	establishment of localization
104	1094	0.218160309655254	6.64465720089e-06	0.019	GO:1902531	regulation of intracellular signal transduction
264	3141	0.13917206609146	6.75965389405289e-06	0.022	GO:0009889	regulation of biosynthetic process
261	3100	0.139827882987056	6.79370301000975e-06	0.027	GO:0031326	regulation of cellular biosynthetic process
74	1026	0.259784718105729	6.85645985991881e-06	0.011	GO:0031327	negative regulation of cellular biosynthetic process
220	2312	0.150307270231317	6.96807612244516e-06	0.028	GO:0048856	anatomical structure development
117	1087	0.205067724528885	7.02724945979637e-06	0.028	GO:0051649	establishment of localization in cell
129	1347	0.194402601208899	7.36746470507499e-06	0.027	GO:0031328	positive regulation of cellular biosynthetic process
331	4165	0.12606177561504	7.67625490229894e-06	0.021	GO:0080090	regulation of primary metabolic process
609	12763	0.126741086497477	8.04386682663106e-06	0.018	GO:0009987	cellular process
374	4788	0.120036421502829	8.06059661847331e-06	0.021	GO:0044260	cellular macromolecule metabolic process
161	1713	0.173143376464892	8.18499608996436e-06	0.022	GO:0032879	regulation of localization
42	478	0.350275156857107	8.27811757540596e-06	0.018	GO:0019725	cellular homeostasis
93	956	0.22848972262294	8.29751956667808e-06	0.024	GO:0042592	homeostatic process
172	1855	0.167167015775532	8.65531092906176e-06	0.025	GO:0043412	macromolecule modification
65	553	0.276933301906472	8.66094784518941e-06	0.025	GO:0043549	regulation of kinase activity
34	353	0.393862022150938	8.84485030911873e-06	0.02	GO:0006873	cellular ion homeostasis
208	2175	0.151944009754197	9.31273945000208e-06	0.032	GO:0010646	regulation of cell communication
46	348	0.33458766624111	9.39917315874188e-06	0.027	GO:0051241	negative regulation of multicellular organismal process
88	1295	0.233043485787593	9.65709444414438e-06	0.02	GO:0045595	regulation of cell differentiation
289	3794	0.132093771515471	9.74988465494251e-06	0.023	GO:0048518	positive regulation of biological process
63	839	0.277476836975816	9.79065297304148e-06	0.02	GO:0051094	positive regulation of developmental process
40	313	0.359560476762027	1.01943355307318e-05	0.031	GO:0043087	regulation of GTPase activity
246	3094	0.140770208686147	1.03581729061321e-05	0.033	GO:0048523	negative regulation of cellular process
14	59	0.688894790386207	1.04219667876379e-05	0.033	GO:0008589	regulation of smoothened signaling pathway
72	694	0.258317905959625	1.05982673294845e-05	0.034	GO:0022603	regulation of anatomical structure morphogenesis
167	2860	0.169905808128784	1.11243876162504e-05	0.02	GO:0090304	nucleic acid metabolic process
282	3411	0.131730259757603	1.11860035200042e-05	0.038	GO:0071840	cellular component organization or biogenesis
177	2108	0.162747598687408	1.13145012352086e-05	0.034	GO:0044765	single-organism transport
207	2170	0.150527974919541	1.15296578280498e-05	0.049	GO:0023051	regulation of signaling
269	3436	0.134570726922397	1.17277575059841e-05	0.034	GO:0048519	negative regulation of biological process
40	315	0.356355043766741	1.1867622187852e-05	0.034	GO:0033124	regulation of GTP catabolic process
324	4001	0.123875343492603	1.21149490590965e-05	0.04	GO:0006807	nitrogen compound metabolic process
36	390	0.373411115536938	1.24969577868421e-05	0.025	GO:0055082	cellular chemical homeostasis
184	2125	0.158736082915592	1.25250623937311e-05	0.029	GO:0009893	positive regulation of metabolic process
300	3667	0.127499843892706	1.26653173045771e-05	0.04	GO:0034641	cellular nitrogen compound metabolic process
522	10740	0.1208764556636	1.32377093999127e-05	0.028	GO:0044699	single-organism process
92	955	0.22348907944536	1.36222771747359e-05	0.037	GO:0009967	positive regulation of signal transduction
83	1214	0.235163604177279	1.40088823979877e-05	0.029	GO:0042127	regulation of cell proliferation
40	456	0.349181289463363	1.40386502176908e-05	0.029	GO:0050801	ion homeostasis
71	994	0.254513529861567	1.45856350310409e-05	0.03	GO:0010629	negative regulation of gene expression
74	1049	0.248941945096766	1.46826695405744e-05	0.03	GO:0009890	negative regulation of biosynthetic process
283	3724	0.13016914599151	1.49275117181838e-05	0.043	GO:0044767	single-organism developmental process
173	1982	0.161845682408615	1.49436692449882e-05	0.032	GO:0031325	positive regulation of cellular metabolic process
45	344	0.329245876345648	1.52721317339885e-05	0.036	GO:0033674	positive regulation of kinase activity
346	4325	0.118830390620919	1.61123412989882e-05	0.048	GO:0031323	regulation of cellular metabolic process
195	2178	0.150977935754576	1.84037047105754e-05	0.048	GO:0044267	cellular protein metabolic process
