# species: Mus musculus
# support: EXP, IMP, ISS, ISM, TAS, IEA, IDA, IGI, ISO, IGC, NAS, IPI, IEP, ISA, RCA, IC
# associations retrieved on: 2015-08-20 00:27:30-04
# gofunc built on: 2014-08-29 20:00:45.229015-04
# gene associations file: ftp://ftp.geneontology.org/pub/go/gene-associations/gene_association.mgi.gz
#   revision: 06/05/2014 $
#   downloaded on: 2014-06-23 12:15:18-04
# GO DAG files from: http://archive.geneontology.org/latest-full/go_201404-termdb-tables.tar.gz
#   downloaded on: 2014-04-28 17:00:50-04
# translation required: yes
# translation info:
#   authority: ensembl
#     synergizer db built on: 2014-02-26 11:38:08.723614-05
#     synergizer db built from: Ensembl Genes 74 / Ensembl Metazoa Genes 21 / Ensembl Plants Genes 21
#   namespace: mgi_symbol
#   coverage: 100.0%
# size of "genespace": 22607
# number of attributes: 17970
# NOTE: the last record consists of all the entities in the
# "genespace" that are not associated with any attribute (for
# the requested support).
# Original number of entities in query: 95873
# Number of entities in query: 14656
# Total number of entities: 24605
# Original total number of entities: 22607
# Entities not in default gene space: 1998
# Total number of attributes: 17970
# Translation required: yes
# Translation coverage: 0.999722
# Mode: unordered
# Number of simulations: 1000
# Adjusted P-value cutoff: 0.05
# Over/under: over
# Evidence codes: EXP, IMP, ISS, ISM, TAS, IEA, IDA, IGI, ISO, IGC, NAS, IPI, IEP, ISA, RCA, IC
OVERREPRESENTED ATTRIBUTES
N	X	LOD	P	P_adj	attrib ID	attrib name
20	20	1.44514787599714	3.14458667459702e-05	0.047	GO:0060071	Wnt signaling pathway, planar cell polarity pathway
20	20	1.44514787599714	3.14458667459702e-05	0.047	GO:2000352	negative regulation of endothelial cell apoptotic process
20	20	1.44514787599714	3.14458667459702e-05	0.047	GO:2000677	regulation of transcription regulatory region DNA binding
47	48	1.33372460208809	5.17092188387742e-10	<0.001	GO:0035335	peptidyl-tyrosine dephosphorylation
69	71	1.27777787468308	1.18946087512441e-13	<0.001	GO:0003705	RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity
64	66	1.24520395179946	1.38557359608492e-12	<0.001	GO:0008013	beta-catenin binding
61	63	1.22443007765865	6.01130628264682e-12	<0.001	GO:0017053	transcriptional repressor complex
35	36	1.20690276968611	1.98901546183403e-07	<0.001	GO:0051017	actin filament bundle assembly
35	36	1.20690276968611	1.98901546183403e-07	<0.001	GO:0061572	actin filament bundle organization
34	35	1.19446381026249	3.25304202995281e-07	<0.001	GO:0055007	cardiac muscle cell differentiation
33	34	1.1816598228154	5.31621553314049e-07	<0.001	GO:0048260	positive regulation of receptor-mediated endocytosis
55	57	1.17966944948047	1.11529022373894e-10	<0.001	GO:0044272	sulfur compound biosynthetic process
32	33	1.16846867937764	8.68076895127984e-07	0.001	GO:0001954	positive regulation of cell-matrix adhesion
32	33	1.16846867937764	8.68076895127984e-07	0.001	GO:0051930	regulation of sensory perception of pain
32	33	1.16846867937764	8.68076895127984e-07	0.001	GO:0051931	regulation of sensory perception
32	33	1.16846867937764	8.68076895127984e-07	0.001	GO:0051954	positive regulation of amine transport
53	55	1.16367076616946	2.93843322948578e-10	<0.001	GO:0033613	activating transcription factor binding
52	54	1.1554465495042	4.76486121443439e-10	<0.001	GO:0048259	regulation of receptor-mediated endocytosis
31	32	1.15486617683916	1.41623785060782e-06	0.001	GO:0007528	neuromuscular junction development
31	32	1.15486617683916	1.41623785060782e-06	0.001	GO:0048265	response to pain
92	96	1.14726026082214	1.70390522729892e-16	<0.001	GO:0007265	Ras protein signal transduction
51	53	1.14706473912559	7.72120184979211e-10	<0.001	GO:0034705	potassium channel complex
30	31	1.14082576907746	2.30841773117943e-06	0.001	GO:0016575	histone deacetylation
30	31	1.14082576907746	2.30841773117943e-06	0.001	GO:0030879	mammary gland development
30	31	1.14082576907746	2.30841773117943e-06	0.001	GO:0060349	bone morphogenesis
50	52	1.13851915422511	1.25028495890617e-09	<0.001	GO:0008076	voltage-gated potassium channel complex
29	30	1.12631825441998	3.7589673149868e-06	0.005	GO:0008287	protein serine/threonine phosphatase complex
29	30	1.12631825441998	3.7589673149868e-06	0.005	GO:0021795	cerebral cortex cell migration
29	30	1.12631825441998	3.7589673149868e-06	0.005	GO:0021955	central nervous system neuron axonogenesis
29	30	1.12631825441998	3.7589673149868e-06	0.005	GO:0030279	negative regulation of ossification
29	30	1.12631825441998	3.7589673149868e-06	0.005	GO:0043666	regulation of phosphoprotein phosphatase activity
47	49	1.11183219600991	5.28446159460682e-09	<0.001	GO:0006940	regulation of smooth muscle contraction
28	29	1.11131140919123	6.11465600466542e-06	0.008	GO:0071320	cellular response to cAMP
65	68	1.10574360313262	7.9861494443826e-12	<0.001	GO:0005249	voltage-gated potassium channel activity
46	48	1.10256181343775	8.53025165566674e-09	<0.001	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding
46	48	1.10256181343775	8.53025165566674e-09	<0.001	GO:0042734	presynaptic membrane
27	28	1.09576955578337	9.93563357777511e-06	0.022	GO:0009101	glycoprotein biosynthetic process
27	28	1.09576955578337	9.93563357777511e-06	0.022	GO:0042992	negative regulation of transcription factor import into nucleus
26	27	1.0796530506895	1.61252646620623e-05	0.029	GO:0007044	cell-substrate junction assembly
26	27	1.0796530506895	1.61252646620623e-05	0.029	GO:0014743	regulation of muscle hypertrophy
26	27	1.0796530506895	1.61252646620623e-05	0.029	GO:0030672	synaptic vesicle membrane
26	27	1.0796530506895	1.61252646620623e-05	0.029	GO:0031234	extrinsic component of cytoplasmic side of plasma membrane
26	27	1.0796530506895	1.61252646620623e-05	0.029	GO:0031519	PcG protein complex
26	27	1.0796530506895	1.61252646620623e-05	0.029	GO:0035567	non-canonical Wnt signaling pathway
26	27	1.0796530506895	1.61252646620623e-05	0.029	GO:0045296	cadherin binding
26	27	1.0796530506895	1.61252646620623e-05	0.029	GO:1900449	regulation of glutamate receptor signaling pathway
61	64	1.07825838112968	5.33156421341987e-11	<0.001	GO:0001159	core promoter proximal region DNA binding
43	45	1.0735089521965	3.56890329854906e-08	<0.001	GO:0004722	protein serine/threonine phosphatase activity
43	45	1.0735089521965	3.56890329854906e-08	<0.001	GO:0044291	cell-cell contact zone
43	45	1.0735089521965	3.56890329854906e-08	<0.001	GO:0048844	artery morphogenesis
42	44	1.0633789075912	5.73985952998372e-08	<0.001	GO:0007584	response to nutrient
25	26	1.06291767401515	2.61378649302654e-05	0.04	GO:0002090	regulation of receptor internalization
25	26	1.06291767401515	2.61378649302654e-05	0.04	GO:0005109	frizzled binding
25	26	1.06291767401515	2.61378649302654e-05	0.04	GO:0008038	neuron recognition
25	26	1.06291767401515	2.61378649302654e-05	0.04	GO:0010611	regulation of cardiac muscle hypertrophy
25	26	1.06291767401515	2.61378649302654e-05	0.04	GO:0010862	positive regulation of pathway-restricted SMAD protein phosphorylation
25	26	1.06291767401515	2.61378649302654e-05	0.04	GO:0045987	positive regulation of smooth muscle contraction
75	79	1.05855885739502	5.4213307006768e-13	<0.001	GO:0010811	positive regulation of cell-substrate adhesion
58	61	1.05644987450349	2.19719739267225e-10	<0.001	GO:0000987	core promoter proximal region sequence-specific DNA binding
41	43	1.05300835858538	9.2220095249634e-08	<0.001	GO:0045778	positive regulation of ossification
57	60	1.04893210487599	3.51704545588215e-10	<0.001	GO:0007179	transforming growth factor beta receptor signaling pathway
40	42	1.04238557145344	1.48008912724169e-07	<0.001	GO:0048024	regulation of mRNA splicing, via spliceosome
56	59	1.04128296180839	5.62497264282746e-10	<0.001	GO:0051146	striated muscle cell differentiation
39	41	1.03149793226353	2.37283176419111e-07	<0.001	GO:0000118	histone deacetylase complex
39	41	1.03149793226353	2.37283176419111e-07	<0.001	GO:0001837	epithelial to mesenchymal transition
84	89	1.02054290755993	5.68542241929712e-14	<0.001	GO:0035023	regulation of Rho protein signal transduction
38	40	1.0203318565764	3.79961893161148e-07	<0.001	GO:0006942	regulation of striated muscle contraction
38	40	1.0203318565764	3.79961893161148e-07	<0.001	GO:0007266	Rho protein signal transduction
38	40	1.0203318565764	3.79961893161148e-07	<0.001	GO:0014704	intercalated disc
68	72	1.01609403972438	1.42454886007746e-11	<0.001	GO:0044325	ion channel binding
37	39	1.00887268725871	6.07690856959315e-07	<0.001	GO:0032881	regulation of polysaccharide metabolic process
125	133	1.00436627071347	9.66812041744671e-20	<0.001	GO:0005083	small GTPase regulator activity
51	54	1.00089304259662	5.80623613730103e-09	<0.001	GO:0043401	steroid hormone mediated signaling pathway
36	38	0.997104578482537	9.70663300510388e-07	0.001	GO:0001190	RNA polymerase II transcription factor binding transcription factor activity involved in positive regulation of transcription
36	38	0.997104578482537	9.70663300510388e-07	0.001	GO:0007215	glutamate receptor signaling pathway
36	38	0.997104578482537	9.70663300510388e-07	0.001	GO:0035601	protein deacylation
79	84	0.99390434116511	5.72953634850808e-13	<0.001	GO:0048514	blood vessel morphogenesis
64	68	0.989844120604891	9.06642558536661e-11	<0.001	GO:0019233	sensory perception of pain
64	68	0.989844120604891	9.06642558536661e-11	<0.001	GO:0046332	SMAD binding
35	37	0.985010363607927	1.5483509064362e-06	0.001	GO:0030199	collagen fibril organization
35	37	0.985010363607927	1.5483509064362e-06	0.001	GO:0043550	regulation of lipid kinase activity
35	37	0.985010363607927	1.5483509064362e-06	0.001	GO:0045599	negative regulation of fat cell differentiation
49	52	0.983631546568678	1.46679363540355e-08	<0.001	GO:0019905	syntaxin binding
49	52	0.983631546568678	1.46679363540355e-08	<0.001	GO:0043507	positive regulation of JUN kinase activity
104	111	0.978613018756473	2.33892932040177e-16	<0.001	GO:0032319	regulation of Rho GTPase activity
145	155	0.977325926131092	3.97996307800377e-22	<0.001	GO:0046578	regulation of Ras protein signal transduction
48	51	0.974738356330331	2.32751164552768e-08	<0.001	GO:0003707	steroid hormone receptor activity
89	95	0.97306392998408	3.62621239213028e-14	<0.001	GO:0006937	regulation of muscle contraction
34	36	0.972571404184303	2.4663482518838e-06	0.002	GO:0031252	cell leading edge
34	36	0.972571404184303	2.4663482518838e-06	0.002	GO:0060393	regulation of pathway-restricted SMAD protein phosphorylation
34	36	0.972571404184303	2.4663482518838e-06	0.002	GO:0090003	regulation of establishment of protein localization to plasma membrane
47	50	0.965660499480932	3.68904903358882e-08	<0.001	GO:0035051	cardiocyte differentiation
60	64	0.961920750991855	5.68869192835296e-10	<0.001	GO:0005089	Rho guanyl-nucleotide exchange factor activity
33	35	0.959767416737214	3.92274837025364e-06	0.006	GO:0001102	RNA polymerase II activating transcription factor binding
33	35	0.959767416737214	3.92274837025364e-06	0.006	GO:0030173	integral component of Golgi membrane
33	35	0.959767416737214	3.92274837025364e-06	0.006	GO:0048662	negative regulation of smooth muscle cell proliferation
33	35	0.959767416737214	3.92274837025364e-06	0.006	GO:0051057	positive regulation of small GTPase mediated signal transduction
139	149	0.958857611883281	6.08636646345997e-21	<0.001	GO:2000027	regulation of organ morphogenesis
46	49	0.95639011690878	5.84006013587167e-08	<0.001	GO:0031594	neuromuscular junction
46	49	0.95639011690878	5.84006013587167e-08	<0.001	GO:0048592	eye morphogenesis
71	76	0.947604982805254	2.2197144067055e-11	<0.001	GO:0071559	response to transforming growth factor beta
71	76	0.947604982805254	2.2197144067055e-11	<0.001	GO:0071560	cellular response to transforming growth factor beta stimulus
45	48	0.946918836873182	9.23378945357567e-08	<0.001	GO:0031058	positive regulation of histone modification
45	48	0.946918836873182	9.23378945357567e-08	<0.001	GO:0051591	response to cAMP
32	34	0.946576273299452	6.22933305283899e-06	0.008	GO:0006029	proteoglycan metabolic process
32	34	0.946576273299452	6.22933305283899e-06	0.008	GO:0006476	protein deacetylation
32	34	0.946576273299452	6.22933305283899e-06	0.008	GO:0031111	negative regulation of microtubule polymerization or depolymerization
32	34	0.946576273299452	6.22933305283899e-06	0.008	GO:0051496	positive regulation of stress fiber assembly
424	457	0.945910111276187	1.37819549536689e-59	<0.001	GO:0045202	synapse
159	171	0.941834698629417	2.39308602574999e-23	<0.001	GO:0001763	morphogenesis of a branching structure
31	33	0.932973770760976	9.87571534047816e-06	0.021	GO:0010907	positive regulation of glucose metabolic process
31	33	0.932973770760976	9.87571534047816e-06	0.021	GO:0015662	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism
31	33	0.932973770760976	9.87571534047816e-06	0.021	GO:0032885	regulation of polysaccharide biosynthetic process
31	33	0.932973770760976	9.87571534047816e-06	0.021	GO:0032934	sterol binding
31	33	0.932973770760976	9.87571534047816e-06	0.021	GO:0035591	signaling adaptor activity
31	33	0.932973770760976	9.87571534047816e-06	0.021	GO:0045646	regulation of erythrocyte differentiation
31	33	0.932973770760976	9.87571534047816e-06	0.021	GO:0048169	regulation of long-term neuronal synaptic plasticity
31	33	0.932973770760976	9.87571534047816e-06	0.021	GO:0051282	regulation of sequestering of calcium ion
31	33	0.932973770760976	9.87571534047816e-06	0.021	GO:0070873	regulation of glycogen metabolic process
131	141	0.932969901103635	2.2464046935203e-19	<0.001	GO:0001012	RNA polymerase II regulatory region DNA binding
217	234	0.931927631256072	6.10647914134218e-31	<0.001	GO:0032318	regulation of Ras GTPase activity
43	46	0.92733725566753	2.29930079250217e-07	<0.001	GO:0000026	alpha-1,2-mannosyltransferase activity
43	46	0.92733725566753	2.29930079250217e-07	<0.001	GO:0004376	glycolipid mannosyltransferase activity
117	126	0.927173019172698	2.17627145492577e-17	<0.001	GO:0090257	regulation of muscle system process
80	86	0.92676854483693	2.14200292575893e-12	<0.001	GO:0090090	negative regulation of canonical Wnt signaling pathway
178	192	0.926736375440872	1.45187243906353e-25	<0.001	GO:0051056	regulation of small GTPase mediated signal transduction
226	244	0.925629945731201	5.90358014324917e-32	<0.001	GO:0000981	sequence-specific DNA binding RNA polymerase II transcription factor activity
201	217	0.923860284339281	1.45240243827212e-28	<0.001	GO:0001525	angiogenesis
152	164	0.922134209968166	5.52916088928257e-22	<0.001	GO:0061138	morphogenesis of a branching epithelium
79	85	0.921309999993744	3.3565120882004e-12	<0.001	GO:0007163	establishment or maintenance of cell polarity
91	98	0.920530032785913	8.39485176969369e-14	<0.001	GO:0050808	synapse organization
30	32	0.918933362999273	1.56289149985049e-05	0.028	GO:0004112	cyclic-nucleotide phosphodiesterase activity
30	32	0.918933362999273	1.56289149985049e-05	0.028	GO:0031593	polyubiquitin binding
30	32	0.918933362999273	1.56289149985049e-05	0.028	GO:0045933	positive regulation of muscle contraction
30	32	0.918933362999273	1.56289149985049e-05	0.028	GO:0055006	cardiac cell development
30	32	0.918933362999273	1.56289149985049e-05	0.028	GO:0055117	regulation of cardiac muscle contraction
42	45	0.917207211062228	3.62077068796087e-07	<0.001	GO:0003151	outflow tract morphogenesis
42	45	0.917207211062228	3.62077068796087e-07	<0.001	GO:0019187	beta-1,4-mannosyltransferase activity
42	45	0.917207211062228	3.62077068796087e-07	<0.001	GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process
42	45	0.917207211062228	3.62077068796087e-07	<0.001	GO:0046921	alpha-(1->6)-fucosyltransferase activity
90	97	0.915727702293604	1.31329651518328e-13	<0.001	GO:0010469	regulation of receptor activity
65	70	0.909361623116932	3.32065354386919e-10	<0.001	GO:0032321	positive regulation of Rho GTPase activity
100	108	0.907142088176507	8.05176403251945e-15	<0.001	GO:0001228	RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0003980	UDP-glucose:glycoprotein glucosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0004583	dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0008755	O antigen polymerase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0008921	lipopolysaccharide-1,6-galactosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0016759	cellulose synthase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0018715	9-phenanthrol UDP-glucuronosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0018716	1-phenanthrol glycosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0018717	9-phenanthrol glycosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0018718	1,2-dihydroxy-phenanthrene glycosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0019112	phenanthrol glycosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0031278	alpha-1,2-galactosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0033556	dolichyl pyrophosphate Man7GlcNAc2 alpha-1,3-glucosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0033931	endogalactosaminidase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0034707	chloride channel complex
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0035496	lipopolysaccharide-1,5-galactosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0042281	dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0042283	dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0045140	inositol phosphoceramide synthase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0046920	alpha-(1->3)-fucosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0051865	protein autoubiquitination
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0052638	indole-3-butyrate beta-glucosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0052639	salicylic acid glucosyltransferase (ester-forming) activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0052640	salicylic acid glucosyltransferase (glucoside-forming) activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0052641	benzoic acid glucosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0052757	chondroitin hydrolase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0052824	dolichyl-pyrophosphate Man7GlcNAc2 alpha-1,6-mannosyltransferase activity
41	44	0.906836662056402	5.69337615347928e-07	<0.001	GO:0080062	cytokinin 9-beta-glucosyltransferase activity
123	133	0.905471981613039	8.00327313756747e-18	<0.001	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding
29	31	0.904425848341795	2.46874216818412e-05	0.037	GO:0004114	3',5'-cyclic-nucleotide phosphodiesterase activity
29	31	0.904425848341795	2.46874216818412e-05	0.037	GO:0005801	cis-Golgi network
29	31	0.904425848341795	2.46874216818412e-05	0.037	GO:0010494	cytoplasmic stress granule
29	31	0.904425848341795	2.46874216818412e-05	0.037	GO:0043551	regulation of phosphatidylinositol 3-kinase activity
29	31	0.904425848341795	2.46874216818412e-05	0.037	GO:0046580	negative regulation of Ras protein signal transduction
29	31	0.904425848341795	2.46874216818412e-05	0.037	GO:0046875	ephrin receptor binding
29	31	0.904425848341795	2.46874216818412e-05	0.037	GO:0051209	release of sequestered calcium ion into cytosol
29	31	0.904425848341795	2.46874216818412e-05	0.037	GO:0051283	negative regulation of sequestering of calcium ion
29	31	0.904425848341795	2.46874216818412e-05	0.037	GO:0060674	placenta blood vessel development
29	31	0.904425848341795	2.46874216818412e-05	0.037	GO:0070169	positive regulation of biomineral tissue development
145	157	0.901517815808535	1.24824845429718e-20	<0.001	GO:0045785	positive regulation of cell adhesion
52	56	0.900086718309629	2.13002920845116e-08	<0.001	GO:0051588	regulation of neurotransmitter transport
133	144	0.900032978344088	4.92062223524044e-19	<0.001	GO:0048754	branching morphogenesis of an epithelial tube
75	81	0.898770670873557	2.00575070114134e-11	<0.001	GO:0019199	transmembrane receptor protein kinase activity
268	291	0.89665705355456	1.77643325170609e-36	<0.001	GO:0002009	morphogenesis of an epithelium
109	118	0.89631037766862	7.68983632711318e-16	<0.001	GO:0000982	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity
40	43	0.896213874924463	8.93869742308567e-07	0.001	GO:0010464	regulation of mesenchymal cell proliferation
40	43	0.896213874924463	8.93869742308567e-07	0.001	GO:0032947	protein complex scaffold
40	43	0.896213874924463	8.93869742308567e-07	0.001	GO:0043542	endothelial cell migration
96	104	0.889384015799198	4.74909641277444e-14	<0.001	GO:0005088	Ras guanyl-nucleotide exchange factor activity
118	128	0.887373988533061	7.32031232420201e-17	<0.001	GO:0014069	postsynaptic density
84	91	0.885756981224528	1.89229058193453e-12	<0.001	GO:0030018	Z disc
39	42	0.885326235734553	1.40114807566704e-06	0.001	GO:0031532	actin cytoskeleton reorganization
39	42	0.885326235734553	1.40114807566704e-06	0.001	GO:1901888	regulation of cell junction assembly
49	53	0.874443411903084	8.12093922096394e-08	<0.001	GO:0004702	receptor signaling protein serine/threonine kinase activity
49	53	0.874443411903084	8.12093922096394e-08	<0.001	GO:0007030	Golgi organization
38	41	0.874160160047427	2.19263878095886e-06	0.001	GO:0001158	enhancer sequence-specific DNA binding
38	41	0.874160160047427	2.19263878095886e-06	0.001	GO:0005097	Rab GTPase activator activity
38	41	0.874160160047427	2.19263878095886e-06	0.001	GO:0006835	dicarboxylic acid transport
38	41	0.874160160047427	2.19263878095886e-06	0.001	GO:0007628	adult walking behavior
38	41	0.874160160047427	2.19263878095886e-06	0.001	GO:0030145	manganese ion binding
38	41	0.874160160047427	2.19263878095886e-06	0.001	GO:0060401	cytosolic calcium ion transport
81	88	0.869968483220774	7.09818873611783e-12	<0.001	GO:1901981	phosphatidylinositol phosphate binding
59	64	0.867458744406947	4.78167401576957e-09	<0.001	GO:0000149	SNARE binding
112	122	0.864628965439299	1.01964594932445e-15	<0.001	GO:0035148	tube formation
133	145	0.863777105298995	2.44802593604529e-18	<0.001	GO:0006813	potassium ion transport
101	110	0.863123538006413	2.59793321356818e-14	<0.001	GO:0005267	potassium channel activity
101	110	0.863123538006413	2.59793321356818e-14	<0.001	GO:0032320	positive regulation of Ras GTPase activity
37	40	0.862700990729736	3.42522339917124e-06	0.004	GO:0001569	patterning of blood vessels
37	40	0.862700990729736	3.42522339917124e-06	0.004	GO:0051018	protein kinase A binding
37	40	0.862700990729736	3.42522339917124e-06	0.004	GO:0051117	ATPase binding
37	40	0.862700990729736	3.42522339917124e-06	0.004	GO:0060402	calcium ion transport into cytosol
69	75	0.862629856967043	2.84530697085332e-10	<0.001	GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway
132	144	0.860481816020354	3.78588008019545e-18	<0.001	GO:0060828	regulation of canonical Wnt signaling pathway
58	63	0.860067894487795	7.42708083996596e-09	<0.001	GO:0003014	renal system process
