# species: Mus musculus
# support: EXP, IMP, ISS, ISM, TAS, IEA, IDA, IGI, ISO, IGC, NAS, IPI, IEP, ISA, RCA, IC
# associations retrieved on: 2015-08-20 00:28:18-04
# gofunc built on: 2014-08-29 20:00:45.229015-04
# gene associations file: ftp://ftp.geneontology.org/pub/go/gene-associations/gene_association.mgi.gz
#   revision: 06/05/2014 $
#   downloaded on: 2014-06-23 12:15:18-04
# GO DAG files from: http://archive.geneontology.org/latest-full/go_201404-termdb-tables.tar.gz
#   downloaded on: 2014-04-28 17:00:50-04
# translation required: yes
# translation info:
#   authority: ensembl
#     synergizer db built on: 2014-02-26 11:38:08.723614-05
#     synergizer db built from: Ensembl Genes 74 / Ensembl Metazoa Genes 21 / Ensembl Plants Genes 21
#   namespace: mgi_symbol
#   coverage: 100.0%
# size of "genespace": 22607
# number of attributes: 17970
# NOTE: the last record consists of all the entities in the
# "genespace" that are not associated with any attribute (for
# the requested support).
# Original number of entities in query: 71543
# Number of entities in query: 14055
# Total number of entities: 24486
# Original total number of entities: 22607
# Entities not in default gene space: 1879
# Total number of attributes: 17970
# Translation required: yes
# Translation coverage: 0.999722
# Mode: unordered
# Number of simulations: 1000
# Adjusted P-value cutoff: 0.05
# Over/under: over
# Evidence codes: EXP, IMP, ISS, ISM, TAS, IEA, IDA, IGI, ISO, IGC, NAS, IPI, IEP, ISA, RCA, IC
OVERREPRESENTED ATTRIBUTES
N	X	LOD	P	P_adj	attrib ID	attrib name
38	40	1.05911364450723	1.02472666665687e-07	<0.001	GO:0007266	Rho protein signal transduction
67	71	1.04850031039044	2.30451092851388e-12	<0.001	GO:0003705	RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity
80	85	1.03820438389433	2.38675625452911e-14	<0.001	GO:0007163	establishment or maintenance of cell polarity
50	53	1.03114656138212	1.67751785115148e-09	<0.001	GO:0060078	regulation of postsynaptic membrane potential
35	37	1.02378833107895	4.6655216585966e-07	0.001	GO:0030199	collagen fibril organization
35	37	1.02378833107895	4.6655216585966e-07	0.001	GO:0043550	regulation of lipid kinase activity
35	37	1.02378833107895	4.6655216585966e-07	0.001	GO:0051403	stress-activated MAPK cascade
35	37	1.02378833107895	4.6655216585966e-07	0.001	GO:2000273	positive regulation of receptor activity
76	81	1.0159456547996	1.74004949973488e-13	<0.001	GO:0046824	positive regulation of nucleocytoplasmic transport
47	50	1.004455776293	7.4888912995036e-09	<0.001	GO:0010595	positive regulation of endothelial cell migration
60	64	1.00073464081132	7.50095984982858e-11	<0.001	GO:0005089	Rho guanyl-nucleotide exchange factor activity
33	35	0.99854283812455	1.27264011693717e-06	0.003	GO:0017022	myosin binding
33	35	0.99854283812455	1.27264011693717e-06	0.003	GO:0051057	positive regulation of small GTPase mediated signal transduction
33	35	0.99854283812455	1.27264011693717e-06	0.003	GO:0055007	cardiac muscle cell differentiation
73	78	0.998478369154985	7.65593216479211e-13	<0.001	GO:0060021	palate development
46	49	0.995184118452939	1.23020887847188e-08	<0.001	GO:0031594	neuromuscular junction
124	133	0.991419770656451	1.46524748194495e-20	<0.001	GO:0005083	small GTPase regulator activity
71	76	0.986434956595631	2.04690834257086e-12	<0.001	GO:0071559	response to transforming growth factor beta
71	76	0.986434956595631	2.04690834257086e-12	<0.001	GO:0071560	cellular response to transforming growth factor beta stimulus
45	48	0.985711563327729	2.01834539023057e-08	<0.001	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding
45	48	0.985711563327729	2.01834539023057e-08	<0.001	GO:0035335	peptidyl-tyrosine dephosphorylation
32	34	0.985350421911685	2.09696267737369e-06	0.003	GO:0006029	proteoglycan metabolic process
32	34	0.985350421911685	2.09696267737369e-06	0.003	GO:0070373	negative regulation of ERK1 and ERK2 cascade
44	47	0.976029180971647	3.30708500775052e-08	<0.001	GO:0060079	regulation of excitatory postsynaptic membrane potential
31	33	0.971746646775884	3.44941749006242e-06	0.005	GO:0001954	positive regulation of cell-matrix adhesion
31	33	0.971746646775884	3.44941749006242e-06	0.005	GO:0007416	synapse assembly
31	33	0.971746646775884	3.44941749006242e-06	0.005	GO:0010907	positive regulation of glucose metabolic process
31	33	0.971746646775884	3.44941749006242e-06	0.005	GO:0032885	regulation of polysaccharide biosynthetic process
31	33	0.971746646775884	3.44941749006242e-06	0.005	GO:0048169	regulation of long-term neuronal synaptic plasticity
68	73	0.967726330027095	8.88729182045185e-12	<0.001	GO:0043271	negative regulation of ion transport
55	59	0.96311712194672	8.76195637392718e-10	<0.001	GO:0051146	striated muscle cell differentiation
30	32	0.957704966594597	5.66405824377031e-06	0.008	GO:0010518	positive regulation of phospholipase activity
30	32	0.957704966594597	5.66405824377031e-06	0.008	GO:0061098	positive regulation of protein tyrosine kinase activity
30	32	0.957704966594597	5.66405824377031e-06	0.008	GO:0097581	lamellipodium organization
42	45	0.955996113317368	8.84197888971794e-08	<0.001	GO:0004722	protein serine/threonine phosphatase activity
42	45	0.955996113317368	8.84197888971794e-08	<0.001	GO:0018210	peptidyl-threonine modification
66	71	0.9547953107638	2.35381645244197e-11	<0.001	GO:0051899	membrane depolarization
102	110	0.954635353696638	1.12011136629363e-16	<0.001	GO:0030426	growth cone
78	84	0.954623691789544	3.93074339512881e-13	<0.001	GO:0005099	Ras GTPase activator activity
90	97	0.954586060338866	6.61795472036049e-15	<0.001	GO:0010469	regulation of receptor activity
76	82	0.943353332703522	1.03490313570612e-12	<0.001	GO:0030177	positive regulation of Wnt signaling pathway
29	31	0.943196179695239	9.28302377029358e-06	0.015	GO:0010494	cytoplasmic stress granule
29	31	0.943196179695239	9.28302377029358e-06	0.015	GO:0016575	histone deacetylation
29	31	0.943196179695239	9.28302377029358e-06	0.015	GO:0030879	mammary gland development
29	31	0.943196179695239	9.28302377029358e-06	0.015	GO:0033628	regulation of cell adhesion mediated by integrin
29	31	0.943196179695239	9.28302377029358e-06	0.015	GO:0043551	regulation of phosphatidylinositol 3-kinase activity
29	31	0.943196179695239	9.28302377029358e-06	0.015	GO:0060349	bone morphogenesis
64	69	0.941471295898451	6.20837241624638e-11	<0.001	GO:0042307	positive regulation of protein import into nucleus
64	69	0.941471295898451	6.20837241624638e-11	<0.001	GO:0051219	phosphoprotein binding
145	157	0.940457118726564	1.04529159878378e-22	<0.001	GO:0045785	positive regulation of cell adhesion
52	56	0.938890392419209	3.77636403562144e-09	<0.001	GO:0003007	heart morphogenesis
40	43	0.935000228604149	2.35008994731862e-07	<0.001	GO:0032947	protein complex scaffold
63	68	0.934654267784284	1.00664020182505e-10	<0.001	GO:0046332	SMAD binding
28	30	0.928188062402275	1.51837627701022e-05	0.024	GO:0001657	ureteric bud development
28	30	0.928188062402275	1.51837627701022e-05	0.024	GO:0005547	phosphatidylinositol-3,4,5-trisphosphate binding
28	30	0.928188062402275	1.51837627701022e-05	0.024	GO:0008287	protein serine/threonine phosphatase complex
28	30	0.928188062402275	1.51837627701022e-05	0.024	GO:0015485	cholesterol binding
28	30	0.928188062402275	1.51837627701022e-05	0.024	GO:0021795	cerebral cortex cell migration
28	30	0.928188062402275	1.51837627701022e-05	0.024	GO:0030279	negative regulation of ossification
28	30	0.928188062402275	1.51837627701022e-05	0.024	GO:0043666	regulation of phosphoprotein phosphatase activity
28	30	0.928188062402275	1.51837627701022e-05	0.024	GO:0046579	positive regulation of Ras protein signal transduction
28	30	0.928188062402275	1.51837627701022e-05	0.024	GO:0060479	lung cell differentiation
73	79	0.925886047058911	4.38973849698498e-12	<0.001	GO:0010811	positive regulation of cell-substrate adhesion
39	42	0.924111315393646	3.82222457020909e-07	0.001	GO:0001750	photoreceptor outer segment
39	42	0.924111315393646	3.82222457020909e-07	0.001	GO:0035137	hindlimb morphogenesis
39	42	0.924111315393646	3.82222457020909e-07	0.001	GO:0048024	regulation of mRNA splicing, via spliceosome
39	42	0.924111315393646	3.82222457020909e-07	0.001	GO:1901888	regulation of cell junction assembly
61	66	0.920693587380149	2.63746363982922e-10	<0.001	GO:0000792	heterochromatin
104	113	0.914743685526039	2.31348329981268e-16	<0.001	GO:0030427	site of polarized growth
38	41	0.912943965863966	6.20604183082288e-07	0.001	GO:0005097	Rab GTPase activator activity
38	41	0.912943965863966	6.20604183082288e-07	0.001	GO:0018107	peptidyl-threonine phosphorylation
38	41	0.912943965863966	6.20604183082288e-07	0.001	GO:0031098	stress-activated protein kinase signaling cascade
38	41	0.912943965863966	6.20604183082288e-07	0.001	GO:0035136	forelimb morphogenesis
27	29	0.912644937107825	2.47822552888889e-05	0.042	GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
27	29	0.912644937107825	2.47822552888889e-05	0.042	GO:0030032	lamellipodium assembly
27	29	0.912644937107825	2.47822552888889e-05	0.042	GO:0032314	regulation of Rac GTPase activity
27	29	0.912644937107825	2.47822552888889e-05	0.042	GO:0048013	ephrin receptor signaling pathway
27	29	0.912644937107825	2.47822552888889e-05	0.042	GO:0060170	ciliary membrane
27	29	0.912644937107825	2.47822552888889e-05	0.042	GO:0060487	lung epithelial cell differentiation
27	29	0.912644937107825	2.47822552888889e-05	0.042	GO:0071320	cellular response to cAMP
27	29	0.912644937107825	2.47822552888889e-05	0.042	GO:0090311	regulation of protein deacetylation
157	171	0.910708133605801	9.41753365056633e-24	<0.001	GO:0001763	morphogenesis of a branching structure
102	111	0.906289007185286	5.99028817885758e-16	<0.001	GO:0032319	regulation of Rho GTPase activity
37	40	0.901483522881722	1.00587743080354e-06	0.003	GO:0051018	protein kinase A binding
37	40	0.901483522881722	1.00587743080354e-06	0.003	GO:1901264	carbohydrate derivative transport
142	155	0.897849899556994	2.27664840785213e-21	<0.001	GO:0046578	regulation of Ras protein signal transduction
121	132	0.897675605607236	1.87071846908473e-18	<0.001	GO:0046328	regulation of JNK cascade
47	51	0.895269659909533	4.19674688774443e-08	<0.001	GO:0005080	protein kinase C binding
417	457	0.895113090514187	3.48803042992624e-59	<0.001	GO:0045202	synapse
99	108	0.893294859339616	2.48094929627969e-15	<0.001	GO:0030165	PDZ domain binding
57	62	0.89136220112704	1.78427624422897e-09	<0.001	GO:0009100	glycoprotein metabolic process
150	164	0.890745397418564	2.58296114129501e-22	<0.001	GO:0061138	morphogenesis of a branching epithelium
36	39	0.889714140618961	1.62730809277497e-06	0.003	GO:0032881	regulation of polysaccharide metabolic process
98	107	0.888876892484632	3.97761015510194e-15	<0.001	GO:0034330	cell junction organization
46	50	0.885998002069467	6.76301167075777e-08	<0.001	GO:0035051	cardiocyte differentiation
46	50	0.885998002069467	6.76301167075777e-08	<0.001	GO:0048168	regulation of neuronal synaptic plasticity
86	94	0.880429890475051	2.32886142420983e-13	<0.001	GO:0031345	negative regulation of cell projection organization
35	38	0.877618652435691	2.62753488694034e-06	0.005	GO:0001227	RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription
35	38	0.877618652435691	2.62753488694034e-06	0.005	GO:0035601	protein deacylation
45	49	0.876525446944257	1.08808216972218e-07	<0.001	GO:0043198	dendritic shaft
45	49	0.876525446944257	1.08808216972218e-07	<0.001	GO:1901800	positive regulation of proteasomal protein catabolic process
64	70	0.868878973802378	3.1619358933703e-10	<0.001	GO:0032321	positive regulation of Rho GTPase activity
44	48	0.866843064588176	1.74762833125962e-07	<0.001	GO:0031058	positive regulation of histone modification
44	48	0.866843064588176	1.74762833125962e-07	<0.001	GO:0060429	epithelium development
34	37	0.865178419881295	4.23387139192822e-06	0.007	GO:0043502	regulation of muscle adaptation
34	37	0.865178419881295	4.23387139192822e-06	0.007	GO:0050848	regulation of calcium-mediated signaling
160	176	0.862797037223973	5.42316859940243e-23	<0.001	GO:0032147	activation of protein kinase activity
131	144	0.862617570885459	3.96441595777778e-19	<0.001	GO:0048754	branching morphogenesis of an epithelial tube
111	122	0.860062638329419	2.0410415734999e-16	<0.001	GO:0035148	tube formation
53	58	0.859924058751526	1.18127155893692e-08	<0.001	GO:0090263	positive regulation of canonical Wnt signaling pathway
43	47	0.856941316094133	2.80202587155787e-07	<0.001	GO:0030315	T-tubule
43	47	0.856941316094133	2.80202587155787e-07	<0.001	GO:0045921	positive regulation of exocytosis
62	68	0.855137201187598	8.07148596728987e-10	<0.001	GO:0001952	regulation of cell-matrix adhesion
62	68	0.855137201187598	8.07148596728987e-10	<0.001	GO:0019233	sensory perception of pain
100	110	0.854161594471024	7.37670035157866e-15	<0.001	GO:0032320	positive regulation of Ras GTPase activity
33	36	0.852373159481288	6.80754128692362e-06	0.01	GO:0000186	activation of MAPKK activity
33	36	0.852373159481288	6.80754128692362e-06	0.01	GO:0004197	cysteine-type endopeptidase activity
33	36	0.852373159481288	6.80754128692362e-06	0.01	GO:0007159	leukocyte cell-cell adhesion
33	36	0.852373159481288	6.80754128692362e-06	0.01	GO:0031252	cell leading edge
33	36	0.852373159481288	6.80754128692362e-06	0.01	GO:0060393	regulation of pathway-restricted SMAD protein phosphorylation
33	36	0.852373159481288	6.80754128692362e-06	0.01	GO:0090003	regulation of establishment of protein localization to plasma membrane
90	99	0.851840388565336	1.68154624233191e-13	<0.001	GO:0045732	positive regulation of protein catabolic process
90	99	0.851840388565336	1.68154624233191e-13	<0.001	GO:0047485	protein N-terminus binding
52	57	0.851698565747759	1.88780280607605e-08	<0.001	GO:0042475	odontogenesis of dentin-containing tooth
89	98	0.846983748121406	2.6736896995913e-13	<0.001	GO:0050808	synapse organization
117	129	0.846758693180063	5.74774819206533e-17	<0.001	GO:0048562	embryonic organ morphogenesis
79	87	0.843563344828025	6.11630077785725e-12	<0.001	GO:0048704	embryonic skeletal system morphogenesis
116	128	0.84301559514533	9.1216155417938e-17	<0.001	GO:0010810	regulation of cell-substrate adhesion
88	97	0.842072889175111	4.24690336956477e-13	<0.001	GO:0045216	cell-cell junction organization
161	178	0.839929979186003	1.54168665973522e-22	<0.001	GO:0008022	protein C-terminus binding
32	35	0.839180743268423	1.09208256516845e-05	0.018	GO:0001078	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription
32	35	0.839180743268423	1.09208256516845e-05	0.018	GO:0001102	RNA polymerase II activating transcription factor binding
32	35	0.839180743268423	1.09208256516845e-05	0.018	GO:0001838	embryonic epithelial tube formation
32	35	0.839180743268423	1.09208256516845e-05	0.018	GO:0030173	integral component of Golgi membrane
32	35	0.839180743268423	1.09208256516845e-05	0.018	GO:0032922	circadian regulation of gene expression
32	35	0.839180743268423	1.09208256516845e-05	0.018	GO:0060325	face morphogenesis
32	35	0.839180743268423	1.09208256516845e-05	0.018	GO:0072175	epithelial tube formation
78	86	0.838034800835381	9.71328284492363e-12	<0.001	GO:0001649	osteoblast differentiation
41	45	0.836438173551286	7.16299988538571e-07	0.001	GO:0010977	negative regulation of neuron projection development
41	45	0.836438173551286	7.16299988538571e-07	0.001	GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process
41	45	0.836438173551286	7.16299988538571e-07	0.001	GO:0048844	artery morphogenesis
96	106	0.836398384088794	4.69819280889116e-14	<0.001	GO:0017157	regulation of exocytosis
96	106	0.836398384088794	4.69819280889116e-14	<0.001	GO:0030027	lamellipodium
105	116	0.835853403769013	3.27847939734952e-15	<0.001	GO:0017124	SH3 domain binding
50	55	0.834768618327201	4.79814897219434e-08	<0.001	GO:0006612	protein targeting to membrane
50	55	0.834768618327201	4.79814897219434e-08	<0.001	GO:0010631	epithelial cell migration
50	55	0.834768618327201	4.79814897219434e-08	<0.001	GO:0033613	activating transcription factor binding
59	65	0.833681053219754	3.25814667970284e-09	<0.001	GO:0070167	regulation of biomineral tissue development
68	75	0.832944442239036	2.23315620302803e-10	<0.001	GO:0010634	positive regulation of epithelial cell migration
68	75	0.832944442239036	2.23315620302803e-10	<0.001	GO:0031513	nonmotile primary cilium
68	75	0.832944442239036	2.23315620302803e-10	<0.001	GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway
211	234	0.830353380350216	1.13389894971211e-28	<0.001	GO:0032318	regulation of Ras GTPase activity
139	154	0.828434303695162	1.96910650746357e-19	<0.001	GO:0043406	positive regulation of MAP kinase activity
139	154	0.828434303695162	1.96910650746357e-19	<0.001	GO:0070302	regulation of stress-activated protein kinase signaling cascade
94	104	0.827240661642769	1.17804530195129e-13	<0.001	GO:0005088	Ras guanyl-nucleotide exchange factor activity
76	84	0.82676444174936	2.44115863069877e-11	<0.001	GO:0048514	blood vessel morphogenesis
67	74	0.826526595930932	3.54116700954083e-10	<0.001	GO:0042826	histone deacetylase binding
49	54	0.826051431396707	7.63016041359422e-08	<0.001	GO:0050772	positive regulation of axonogenesis
40	44	0.825814112220677	1.1418895138341e-06	0.003	GO:0007584	response to nutrient
40	44	0.825814112220677	1.1418895138341e-06	0.003	GO:0043488	regulation of mRNA stability
40	44	0.825814112220677	1.1418895138341e-06	0.003	GO:0043535	regulation of blood vessel endothelial cell migration
31	34	0.825576968132622	1.74774488772961e-05	0.025	GO:0005231	excitatory extracellular ligand-gated ion channel activity
31	34	0.825576968132622	1.74774488772961e-05	0.025	GO:0006476	protein deacetylation
31	34	0.825576968132622	1.74774488772961e-05	0.025	GO:0006888	ER to Golgi vesicle-mediated transport
31	34	0.825576968132622	1.74774488772961e-05	0.025	GO:0030331	estrogen receptor binding
138	153	0.825278663444331	3.11116254321321e-19	<0.001	GO:0032872	regulation of stress-activated MAPK cascade
369	411	0.81952775834875	3.85320707928993e-48	<0.001	GO:0009887	organ morphogenesis
188	209	0.818346308570139	2.27814834317538e-25	<0.001	GO:0071902	positive regulation of protein serine/threonine kinase activity
48	53	0.817156965533733	1.21122643170466e-07	<0.001	GO:0032092	positive regulation of protein binding
48	53	0.817156965533733	1.21122643170466e-07	<0.001	GO:0034705	potassium channel complex
74	82	0.815197150738814	6.10537350280425e-11	<0.001	GO:0001843	neural tube closure
39	43	0.814925199010174	1.81654984183123e-06	0.003	GO:0010464	regulation of mesenchymal cell proliferation
39	43	0.814925199010174	1.81654984183123e-06	0.003	GO:0045778	positive regulation of ossification
289	322	0.814750918078082	7.13899774014863e-38	<0.001	GO:0045860	positive regulation of protein kinase activity
143	159	0.8136429027677	1.34923421605319e-19	<0.001	GO:0009952	anterior/posterior pattern specification
65	72	0.813402034456265	8.86781108025596e-10	<0.001	GO:0042476	odontogenesis
73	81	0.809297156104748	9.6370823485505e-11	<0.001	GO:0051216	cartilage development
47	52	0.808077833238083	1.91919863585371e-07	<0.001	GO:0008076	voltage-gated potassium channel complex
47	52	0.808077833238083	1.91919863585371e-07	<0.001	GO:0061097	regulation of protein tyrosine kinase activity
107	119	0.807817823473182	5.60722349403972e-15	<0.001	GO:0048167	regulation of synaptic plasticity
64	71	0.806689408110393	1.4003164327294e-09	<0.001	GO:0030900	forebrain development
64	71	0.806689408110393	1.4003164327294e-09	<0.001	GO:0031398	positive regulation of protein ubiquitination
64	71	0.806689408110393	1.4003164327294e-09	<0.001	GO:0034329	cell junction assembly
81	90	0.806069629233086	1.05113869952652e-11	<0.001	GO:0000187	activation of MAPK activity
38	42	0.803757849480494	2.88352029212611e-06	0.005	GO:0001658	branching involved in ureteric bud morphogenesis
38	42	0.803757849480494	2.88352029212611e-06	0.005	GO:0006939	smooth muscle contraction
38	42	0.803757849480494	2.88352029212611e-06	0.005	GO:0072089	stem cell proliferation
55	61	0.803332973179196	2.05037203117591e-08	<0.001	GO:0030500	regulation of bone mineralization
97	108	0.801356582374927	1.26281170471591e-13	<0.001	GO:0001228	RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription
80	89	0.800676824332743	1.65790838686578e-11	<0.001	GO:0050905	neuromuscular process
105	117	0.799599552181532	1.38653879088956e-14	<0.001	GO:0090316	positive regulation of intracellular protein transport
46	51	0.798806175398017	3.03519737493648e-07	<0.001	GO:0005518	collagen binding
138	154	0.798084722461945	1.29604147427351e-18	<0.001	GO:0035091	phosphatidylinositol binding
71	79	0.797253743545395	2.39163051718076e-10	<0.001	GO:0016247	channel regulator activity
137	153	0.794906443428212	2.03307219943339e-18	<0.001	GO:0043547	positive regulation of GTPase activity
112	125	0.794252149001775	2.3919743029539e-15	<0.001	GO:0006470	protein dephosphorylation
62	69	0.792947635495614	3.47622104685269e-09	<0.001	GO:0070304	positive regulation of stress-activated protein kinase signaling cascade
37	41	0.792297406498251	4.56674290706947e-06	0.008	GO:0006835	dicarboxylic acid transport
37	41	0.792297406498251	4.56674290706947e-06	0.008	GO:0007628	adult walking behavior
37	41	0.792297406498251	4.56674290706947e-06	0.008	GO:0010517	regulation of phospholipase activity
