# species: Mus musculus
# support: EXP, IMP, ISS, ISM, TAS, IEA, IDA, IGI, ISO, IGC, NAS, IPI, IEP, ISA, RCA, IC
# associations retrieved on: 2015-08-20 00:24:37-04
# gofunc built on: 2014-08-29 20:00:45.229015-04
# gene associations file: ftp://ftp.geneontology.org/pub/go/gene-associations/gene_association.mgi.gz
#   revision: 06/05/2014 $
#   downloaded on: 2014-06-23 12:15:18-04
# GO DAG files from: http://archive.geneontology.org/latest-full/go_201404-termdb-tables.tar.gz
#   downloaded on: 2014-04-28 17:00:50-04
# translation required: yes
# translation info:
#   authority: ensembl
#     synergizer db built on: 2014-02-26 11:38:08.723614-05
#     synergizer db built from: Ensembl Genes 74 / Ensembl Metazoa Genes 21 / Ensembl Plants Genes 21
#   namespace: mgi_symbol
#   coverage: 100.0%
# size of "genespace": 22607
# number of attributes: 17970
# NOTE: the last record consists of all the entities in the
# "genespace" that are not associated with any attribute (for
# the requested support).
# Original number of entities in query: 11689
# Number of entities in query: 7498
# Total number of entities: 23510
# Original total number of entities: 22607
# Entities not in default gene space: 903
# Total number of attributes: 17970
# Translation required: yes
# Translation coverage: 0.999722
# Mode: unordered
# Number of simulations: 1000
# Adjusted P-value cutoff: 0.05
# Over/under: over
# Evidence codes: EXP, IMP, ISS, ISM, TAS, IEA, IDA, IGI, ISO, IGC, NAS, IPI, IEP, ISA, RCA, IC
OVERREPRESENTED ATTRIBUTES
N	X	LOD	P	P_adj	attrib ID	attrib name
94	144	0.605745603202872	1.7975306158224e-16	<0.001	GO:0048754	branching morphogenesis of an epithelial tube
64	98	0.604024860770266	1.0971599762792e-11	<0.001	GO:0050808	synapse organization
41	63	0.597134360290724	6.3759111178898e-08	<0.001	GO:0043506	regulation of JUN kinase activity
26	40	0.592491213630121	1.71782700820718e-05	0.037	GO:0007266	Rho protein signal transduction
35	54	0.591194719213761	6.76826330285041e-07	<0.001	GO:0043401	steroid hormone mediated signaling pathway
53	82	0.590309783460075	1.12378268167546e-09	<0.001	GO:0001843	neural tube closure
33	51	0.588784847097016	1.49036970272466e-06	<0.001	GO:0003707	steroid hormone receptor activity
54	84	0.583905841782754	1.0539189674642e-09	<0.001	GO:0005099	Ras GTPase activator activity
105	164	0.582741393362974	2.50247183566342e-17	<0.001	GO:0061138	morphogenesis of a branching epithelium
50	78	0.58007675196518	5.01698250832536e-09	<0.001	GO:0060021	palate development
27	42	0.579645313713035	1.60108286487947e-05	0.033	GO:0004879	ligand-activated sequence-specific DNA binding RNA polymerase II transcription factor activity
27	42	0.579645313713035	1.60108286487947e-05	0.033	GO:0098531	direct ligand regulated sequence-specific DNA binding transcription factor activity
99	155	0.579509894960702	2.56304061550967e-16	<0.001	GO:0046578	regulation of Ras protein signal transduction
53	83	0.575804787815781	2.14479246780671e-09	<0.001	GO:0060606	tube closure
51	80	0.57364658655752	4.6731598341604e-09	<0.001	GO:0060560	developmental growth involved in morphogenesis
42	66	0.57049554475577	1.14007187409561e-07	<0.001	GO:0008013	beta-catenin binding
42	66	0.57049554475577	1.14007187409561e-07	<0.001	GO:0045665	negative regulation of neuron differentiation
28	44	0.568036216055256	1.48394380609558e-05	0.027	GO:0015807	L-amino acid transport
108	171	0.566729264494707	3.78536757281599e-17	<0.001	GO:0001763	morphogenesis of a branching structure
31	49	0.561934262373309	6.21129394377524e-06	0.005	GO:0014910	regulation of smooth muscle cell migration
120	192	0.555182898359336	2.31060678973804e-18	<0.001	GO:0051056	regulation of small GTPase mediated signal transduction
60	96	0.551458786589854	6.65531329428072e-10	<0.001	GO:0050768	negative regulation of neurogenesis
30	48	0.54786539387552	1.24770603753915e-05	0.025	GO:0042509	regulation of tyrosine phosphorylation of STAT protein
56	90	0.546046516426694	3.11045500227556e-09	<0.001	GO:0000187	activation of MAPK activity
33	53	0.544148405570987	5.20342089278654e-06	0.005	GO:0045670	regulation of osteoclast differentiation
76	123	0.539600143378892	8.38555839687153e-12	<0.001	GO:0010721	negative regulation of cell development
31	50	0.539044225826082	1.13539083474733e-05	0.025	GO:0030175	filopodium
39	63	0.538529014238693	9.11083843170328e-07	<0.001	GO:0032313	regulation of Rab GTPase activity
93	151	0.536984556850764	5.37695743872301e-14	<0.001	GO:0007411	axon guidance
93	151	0.536984556850764	5.37695743872301e-14	<0.001	GO:0097485	neuron projection guidance
66	107	0.536984336528855	2.15746706770211e-10	<0.001	GO:0007420	brain development
50	81	0.536529541356865	3.13263700198025e-08	<0.001	GO:0019199	transmembrane receptor protein kinase activity
50	81	0.536529541356865	3.13263700198025e-08	<0.001	GO:0051216	cartilage development
42	68	0.536361425928456	3.82271151864648e-07	<0.001	GO:0001952	regulation of cell-matrix adhesion
42	68	0.536361425928456	3.82271151864648e-07	<0.001	GO:0046332	SMAD binding
53	86	0.534978293096779	1.321321659276e-08	<0.001	GO:0009755	hormone-mediated signaling pathway
75	122	0.533827153255708	1.64076523633484e-11	<0.001	GO:0035148	tube formation
32	52	0.530928789879671	1.02878082814799e-05	0.019	GO:0008076	voltage-gated potassium channel complex
32	52	0.530928789879671	1.02878082814799e-05	0.019	GO:0019905	syntaxin binding
54	88	0.530277879949656	1.20001027650834e-08	<0.001	GO:1901981	phosphatidylinositol phosphate binding
33	54	0.523436649727516	9.28665312351231e-06	0.008	GO:0050772	positive regulation of axonogenesis
39	64	0.521127754391309	1.61500685228825e-06	<0.001	GO:0000149	SNARE binding
39	64	0.521127754391309	1.61500685228825e-06	<0.001	GO:0000910	cytokinesis
31	51	0.517297820847281	2.01160620952873e-05	0.043	GO:0055024	regulation of cardiac muscle tissue development
63	104	0.516761156433869	1.58050044647822e-09	<0.001	GO:0005088	Ras guanyl-nucleotide exchange factor activity
46	76	0.514495841944402	2.55095102619859e-07	<0.001	GO:0071559	response to transforming growth factor beta
46	76	0.514495841944402	2.55095102619859e-07	<0.001	GO:0071560	cellular response to transforming growth factor beta stimulus
32	53	0.5102170340362	1.80322866968433e-05	0.039	GO:0034705	potassium channel complex
32	53	0.5102170340362	1.80322866968433e-05	0.039	GO:0050885	neuromuscular process controlling balance
38	63	0.509933171854777	3.12353281099738e-06	0.003	GO:0048814	regulation of dendrite morphogenesis
272	457	0.507506907840568	1.41223079565596e-34	<0.001	GO:0045202	synapse
39	65	0.504394895411379	2.79615325007206e-06	0.003	GO:0008643	carbohydrate transport
39	65	0.504394895411379	2.79615325007206e-06	0.003	GO:0051170	nuclear import
33	55	0.503665432849873	1.61173433682548e-05	0.033	GO:0046330	positive regulation of JNK cascade
71	119	0.500876963929842	3.90088894440078e-10	<0.001	GO:0048167	regulation of synaptic plasticity
37	62	0.498445501458186	5.98254458485141e-06	0.005	GO:0010001	glial cell differentiation
53	89	0.497648693340841	6.91629719167048e-08	<0.001	GO:0032869	cellular response to insulin stimulus
79	133	0.496588055159616	5.5815303956206e-11	<0.001	GO:0005083	small GTPase regulator activity
41	69	0.494309030626758	2.22605521756031e-06	0.001	GO:0042307	positive regulation of protein import into nucleus
64	108	0.493212060494069	4.12993169584058e-09	<0.001	GO:0030165	PDZ domain binding
38	64	0.493200312874846	5.32722272252296e-06	0.005	GO:0006606	protein import into nucleus
38	64	0.493200312874846	5.32722272252296e-06	0.005	GO:0050807	regulation of synapse organization
38	64	0.493200312874846	5.32722272252296e-06	0.005	GO:1902593	single-organism nuclear import
35	59	0.491927452801252	1.27796523398087e-05	0.025	GO:0004714	transmembrane receptor protein tyrosine kinase activity
78	132	0.491032052994684	1.05039478780674e-10	<0.001	GO:0046328	regulation of JNK cascade
65	110	0.490273482400921	3.68159721446521e-09	<0.001	GO:0048732	gland development
192	327	0.489564171417756	8.88463109579666e-24	<0.001	GO:0007399	nervous system development
39	66	0.488280908341517	4.73433080613362e-06	0.004	GO:0005901	caveola
39	66	0.488280908341517	4.73433080613362e-06	0.004	GO:0050673	epithelial cell proliferation
66	112	0.487443499862093	3.27812978942622e-09	<0.001	GO:0007015	actin filament organization
50	85	0.484503029181914	2.75850884848238e-07	<0.001	GO:0035725	sodium ion transmembrane transport
40	68	0.483657725098957	4.20503654920899e-06	0.004	GO:0032874	positive regulation of stress-activated MAPK cascade
68	116	0.482086115580614	2.59060536304546e-09	<0.001	GO:0017124	SH3 domain binding
68	116	0.482086115580614	2.59060536304546e-09	<0.001	GO:0061448	connective tissue development
75	128	0.482003737825855	4.12599268645749e-10	<0.001	GO:0014069	postsynaptic density
82	140	0.481982279742313	6.58496046458394e-11	<0.001	GO:0043543	protein acylation
90	154	0.480078422084036	9.34504208162342e-12	<0.001	GO:0043406	positive regulation of MAP kinase activity
66	113	0.478175641919486	5.43117820767432e-09	<0.001	GO:0030427	site of polarized growth
42	72	0.475198781614747	3.29411356466639e-06	0.003	GO:2000177	regulation of neural precursor cell proliferation
64	110	0.474064721280212	1.13649057784804e-08	<0.001	GO:0030426	growth cone
90	155	0.473369604818689	1.5337602751067e-11	<0.001	GO:0031175	neuron projection development
39	67	0.47274157328732	7.85880208058237e-06	0.008	GO:0035295	tube development
98	169	0.472398309236461	2.17254582759049e-12	<0.001	GO:0048589	developmental growth
54	93	0.471363958488405	1.69798850785689e-07	<0.001	GO:0035264	multicellular organism growth
141	244	0.470742350252605	5.25591278091382e-17	<0.001	GO:0000981	sequence-specific DNA binding RNA polymerase II transcription factor activity
135	234	0.468797631775174	2.9035630111334e-16	<0.001	GO:0032318	regulation of Ras GTPase activity
40	69	0.468653398553601	6.93077235433746e-06	0.007	GO:0042472	inner ear morphogenesis
40	69	0.468653398553601	6.93077235433746e-06	0.007	GO:0070304	positive regulation of stress-activated protein kinase signaling cascade
86	149	0.467024748733244	6.63327281058417e-11	<0.001	GO:1900180	regulation of protein localization to nucleus
48	83	0.466836792716858	9.53138872208208e-07	<0.001	GO:2000736	regulation of stem cell differentiation
71	123	0.466350570437867	2.94374215849282e-09	<0.001	GO:0022843	voltage-gated cation channel activity
37	64	0.465598655408393	1.65384102409956e-05	0.036	GO:0005089	Rho guanyl-nucleotide exchange factor activity
72	125	0.464219320247332	2.59818783661876e-09	<0.001	GO:0006470	protein dephosphorylation
72	125	0.464219320247332	2.59818783661876e-09	<0.001	GO:0045787	positive regulation of cell cycle
45	78	0.464169519896012	2.26127782712938e-06	0.001	GO:0032507	maintenance of protein location in cell
49	85	0.463666853728257	8.40035985216851e-07	<0.001	GO:0001077	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription
88	153	0.463547069916942	5.16995325112979e-11	<0.001	GO:0032872	regulation of stress-activated MAPK cascade
120	209	0.463234462202112	2.06906331179403e-14	<0.001	GO:0071902	positive regulation of protein serine/threonine kinase activity
101	176	0.461854314565403	2.42398976147869e-12	<0.001	GO:0032147	activation of protein kinase activity
62	108	0.460268207504715	3.84218762635039e-08	<0.001	GO:0071375	cellular response to peptide hormone stimulus
165	289	0.459400248670897	6.1366742155747e-19	<0.001	GO:0007264	small GTPase mediated signal transduction
124	217	0.458554583886243	1.24770383886138e-14	<0.001	GO:0001525	angiogenesis
83	145	0.458440320328784	2.50883826149059e-10	<0.001	GO:0000904	cell morphogenesis involved in differentiation
83	145	0.458440320328784	2.50883826149059e-10	<0.001	GO:0006813	potassium ion transport
188	330	0.458140018165611	3.08031574775167e-21	<0.001	GO:0040007	growth
67	117	0.45803682285532	1.26617298356803e-08	<0.001	GO:0090316	positive regulation of intracellular protein transport
63	110	0.4579524618245	3.38277650749018e-08	<0.001	GO:0005267	potassium channel activity
63	110	0.4579524618245	3.38277650749018e-08	<0.001	GO:0032320	positive regulation of Ras GTPase activity
51	89	0.45776326132179	6.50631650302295e-07	<0.001	GO:0035023	regulation of Rho protein signal transduction
39	68	0.457737246741964	1.27714218360462e-05	0.025	GO:0019233	sensory perception of pain
88	154	0.456939490989138	8.29972161905262e-11	<0.001	GO:0070302	regulation of stress-activated protein kinase signaling cascade
143	251	0.4563299835302	1.69719910969334e-16	<0.001	GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway
178	313	0.455940301679981	4.52961066407114e-20	<0.001	GO:0043087	regulation of GTPase activity
179	315	0.455205154140509	3.97875025462865e-20	<0.001	GO:0033124	regulation of GTP catabolic process
57	100	0.452809420371445	1.87283038626631e-07	<0.001	GO:0050773	regulation of dendrite development
63	111	0.448877129935607	5.3938019778686e-08	<0.001	GO:0001764	neuron migration
63	111	0.448877129935607	5.3938019778686e-08	<0.001	GO:1901653	cellular response to peptide
46	81	0.448431441350785	3.18593782991403e-06	0.003	GO:0046824	positive regulation of nucleocytoplasmic transport
72	127	0.448225691162995	6.64661367578472e-09	<0.001	GO:0015079	potassium ion transmembrane transporter activity
78	138	0.44550986596735	1.92010176516762e-09	<0.001	GO:0042306	regulation of protein import into nucleus
88	156	0.444016092443042	2.0853584094996e-10	<0.001	GO:0005085	guanyl-nucleotide exchange factor activity
61	108	0.443937051532168	1.10873459728299e-07	<0.001	GO:0001228	RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription
131	233	0.442565570819396	1.25740454026062e-14	<0.001	GO:0097060	synaptic membrane
44	78	0.441658403826616	6.57965876665139e-06	0.005	GO:0060070	canonical Wnt signaling pathway
86	153	0.440385770143138	4.25877049674723e-10	<0.001	GO:0043547	positive regulation of GTPase activity
97	173	0.438416384142969	4.05110635686123e-11	<0.001	GO:0033267	axon part
50	89	0.438025546481181	1.8666975856577e-06	<0.001	GO:0018105	peptidyl-serine phosphorylation
46	82	0.436339747469461	5.02014037765223e-06	0.004	GO:0030177	positive regulation of Wnt signaling pathway
65	116	0.436314427434107	6.51100227511296e-08	<0.001	GO:0070851	growth factor receptor binding
51	91	0.435714590743619	1.63067510641291e-06	<0.001	GO:0072091	regulation of stem cell proliferation
56	100	0.435233716150496	5.31459297767863e-07	<0.001	GO:0030217	T cell differentiation
61	109	0.434861719643274	1.73810022973258e-07	<0.001	GO:0015081	sodium ion transmembrane transporter activity
47	84	0.4338730956678	4.38110465106099e-06	0.004	GO:0031256	leading edge membrane
47	84	0.4338730956678	4.38110465106099e-06	0.004	GO:0051153	regulation of striated muscle cell differentiation
52	93	0.433504718666795	1.42374042197103e-06	<0.001	GO:0045995	regulation of embryonic development
57	102	0.433232886770674	4.64177946070336e-07	<0.001	GO:0018209	peptidyl-serine modification
57	102	0.433232886770674	4.64177946070336e-07	<0.001	GO:0048660	regulation of smooth muscle cell proliferation
57	102	0.433232886770674	4.64177946070336e-07	<0.001	GO:0051147	regulation of muscle cell differentiation
62	111	0.433034352726397	1.51851471205274e-07	<0.001	GO:0018108	peptidyl-tyrosine phosphorylation
118	212	0.432102899032696	6.49976904362878e-13	<0.001	GO:0031346	positive regulation of cell projection organization
118	212	0.432102899032696	6.49976904362878e-13	<0.001	GO:0043405	regulation of MAP kinase activity
48	86	0.431522863719039	3.82136167715002e-06	0.004	GO:0090090	negative regulation of canonical Wnt signaling pathway
83	149	0.431389768148874	1.54063932749737e-09	<0.001	GO:2000027	regulation of organ morphogenesis
58	104	0.431310517495832	4.05228409533622e-07	<0.001	GO:0001076	RNA polymerase II transcription factor binding transcription factor activity
63	113	0.431273079483954	1.32610369729735e-07	<0.001	GO:0007612	learning
174	314	0.429986459460685	4.30854818913796e-18	<0.001	GO:0030425	dendrite
110	198	0.42992853483917	4.56406197043121e-12	<0.001	GO:0033157	regulation of intracellular protein transport
69	124	0.429697087531143	3.7936137257696e-08	<0.001	GO:0015293	symporter activity
116	209	0.429240282137785	1.31417193772971e-12	<0.001	GO:0005096	GTPase activator activity
44	79	0.429221965066098	1.02803087820449e-05	0.019	GO:0022404	molting cycle process
44	79	0.429221965066098	1.02803087820449e-05	0.019	GO:0022405	hair cycle process
193	349	0.428724014264636	8.80258207574104e-20	<0.001	GO:0046873	metal ion transmembrane transporter activity
161	291	0.427932764744451	9.23035613941469e-17	<0.001	GO:0002009	morphogenesis of an epithelium
178	322	0.427765504573757	2.49196624112198e-18	<0.001	GO:0045860	positive regulation of protein kinase activity
118	213	0.427504052726522	1.00167302213889e-12	<0.001	GO:0050890	cognition
45	81	0.426839920140074	8.95187007338948e-06	0.008	GO:0043010	camera-type eye development
92	166	0.426819879591625	2.94920026689763e-10	<0.001	GO:0032388	positive regulation of intracellular transport
217	394	0.425671830661429	8.91036192044204e-22	<0.001	GO:0007167	enzyme linked receptor protein signaling pathway
178	323	0.424742989143361	3.81412639048033e-18	<0.001	GO:0043410	positive regulation of MAPK cascade
46	83	0.424574160016817	7.79153647903518e-06	0.008	GO:0072657	protein localization to membrane
78	141	0.424409834966139	7.21952645940085e-09	<0.001	GO:0050679	positive regulation of epithelial cell proliferation
52	94	0.423136692636694	2.20161516440265e-06	0.001	GO:0071804	cellular potassium ion transport
85	154	0.422541684351185	1.80554395665113e-09	<0.001	GO:0035091	phosphatidylinositol binding
48	87	0.420359310016126	5.89531176544012e-06	0.005	GO:0048704	embryonic skeletal system morphogenesis
65	118	0.419713453291515	1.5508246605965e-07	<0.001	GO:0000982	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity
43	78	0.419292955576013	1.82112547071615e-05	0.04	GO:0007009	plasma membrane organization
43	78	0.419292955576013	1.82112547071615e-05	0.04	GO:0033135	regulation of peptidyl-serine phosphorylation
43	78	0.419292955576013	1.82112547071615e-05	0.04	GO:0043255	regulation of carbohydrate biosynthetic process
107	195	0.417798417488663	2.46585319175031e-11	<0.001	GO:0045211	postsynaptic membrane
44	80	0.417130271184774	1.58163972242618e-05	0.029	GO:0071478	cellular response to radiation
188	344	0.417057263094891	1.44532103541906e-18	<0.001	GO:0033674	positive regulation of kinase activity
132	241	0.417033279123707	1.46457328248974e-13	<0.001	GO:0030695	GTPase regulator activity
67	122	0.416899160681677	1.17496559984191e-07	<0.001	GO:0032868	response to insulin
50	91	0.41652016511914	4.45413042327512e-06	0.004	GO:0017038	protein import
62	113	0.415777908274847	3.58659780047356e-07	<0.001	GO:0018212	peptidyl-tyrosine modification
51	93	0.414726300226735	3.86975506814856e-06	0.004	GO:0018393	internal peptidyl-lysine acetylation
51	93	0.414726300226735	3.86975506814856e-06	0.004	GO:0071805	potassium ion transmembrane transport
87	159	0.414265873140677	2.0846387233724e-09	<0.001	GO:0031625	ubiquitin protein ligase binding
87	159	0.414265873140677	2.0846387233724e-09	<0.001	GO:0044389	small conjugating protein ligase binding
52	95	0.413009171337751	3.36435102583212e-06	0.004	GO:0018394	peptidyl-lysine acetylation
229	422	0.411789932456292	8.6680054855449e-22	<0.001	GO:0044456	synapse part
59	108	0.411496135278205	8.28331642649212e-07	<0.001	GO:0050680	negative regulation of epithelial cell proliferation
53	97	0.411364025706485	2.92142677944343e-06	0.003	GO:0007613	memory
53	97	0.411364025706485	2.92142677944343e-06	0.003	GO:0009791	post-embryonic development
190	350	0.410689453831173	2.4765521667672e-18	<0.001	GO:0030811	regulation of nucleotide catabolic process
190	350	0.410689453831173	2.4765521667672e-18	<0.001	GO:0033121	regulation of purine nucleotide catabolic process
54	99	0.409786496196548	2.53617642951323e-06	0.002	GO:0010976	positive regulation of neuron projection development
73	134	0.409488049098582	5.07970242642145e-08	<0.001	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway
107	197	0.408038561365186	5.62269244637573e-11	<0.001	GO:0007611	learning or memory
49	90	0.407775683546807	7.78749369158371e-06	0.008	GO:0016573	histone acetylation
49	90	0.407775683546807	7.78749369158371e-06	0.008	GO:0045185	maintenance of protein location
56	103	0.406818518994033	1.91006714948819e-06	<0.001	GO:1902578	single-organism localization
56	103	0.406818518994033	1.91006714948819e-06	<0.001	GO:1902580	single-organism cellular localization
194	359	0.406491874578273	2.10347838201122e-18	<0.001	GO:0051347	positive regulation of transferase activity
137	253	0.406311970764048	1.64978757035901e-13	<0.001	GO:0050678	regulation of epithelial cell proliferation
70	129	0.405627000239081	1.16545336144698e-07	<0.001	GO:0048562	embryonic organ morphogenesis
399	745	0.405557764215926	1.77428333107633e-35	<0.001	GO:0043005	neuron projection
51	94	0.404598778927791	5.85365856245063e-06	0.005	GO:0016049	cell growth
280	521	0.40444176998228	1.7245893287316e-25	<0.001	GO:0001934	positive regulation of protein phosphorylation
78	144	0.404280219228301	2.51154619262652e-08	<0.001	GO:0060828	regulation of canonical Wnt signaling pathway
127	235	0.404044597175919	1.50701145772359e-12	<0.001	GO:0010769	regulation of cell morphogenesis involved in differentiation
122	226	0.402798683794405	4.55170890708551e-12	<0.001	GO:0071363	cellular response to growth factor stimulus
190	353	0.40256453791305	8.24206508034391e-18	<0.001	GO:0009118	regulation of nucleoside metabolic process
87	161	0.402393114101936	4.70908937374723e-09	<0.001	GO:0030336	negative regulation of cell migration
239	445	0.402314467841473	6.88192876248279e-22	<0.001	GO:0045664	regulation of neuron differentiation
46	85	0.401953958650053	1.79774796404275e-05	0.039	GO:0007163	establishment or maintenance of cell polarity
447	840	0.401233920159669	9.01484554511568e-39	<0.001	GO:0030054	cell junction
89	165	0.400765644865859	3.54776214151594e-09	<0.001	GO:2000146	negative regulation of cell motility
338	634	0.398946463118427	1.10112353402608e-29	<0.001	GO:0042327	positive regulation of phosphorylation
48	89	0.398853928654085	1.34853898575939e-05	0.026	GO:0050905	neuromuscular process
338	635	0.397456556847163	1.62102437515996e-29	<0.001	GO:0006468	protein phosphorylation
49	91	0.397407657516706	1.16710652275261e-05	0.025	GO:0001047	core promoter binding
126	235	0.396554338326167	3.82926005070682e-12	<0.001	GO:0070848	response to growth factor
247	463	0.396250323095884	4.72423386476011e-22	<0.001	GO:0018193	peptidyl-amino acid modification
