# species: Mus musculus
# support: EXP, IMP, ISS, ISM, TAS, IEA, IDA, IGI, ISO, IGC, NAS, IPI, IEP, ISA, RCA, IC
# associations retrieved on: 2015-08-20 00:29:45-04
# gofunc built on: 2014-08-29 20:00:45.229015-04
# gene associations file: ftp://ftp.geneontology.org/pub/go/gene-associations/gene_association.mgi.gz
#   revision: 06/05/2014 $
#   downloaded on: 2014-06-23 12:15:18-04
# GO DAG files from: http://archive.geneontology.org/latest-full/go_201404-termdb-tables.tar.gz
#   downloaded on: 2014-04-28 17:00:50-04
# translation required: yes
# translation info:
#   authority: ensembl
#     synergizer db built on: 2014-02-26 11:38:08.723614-05
#     synergizer db built from: Ensembl Genes 74 / Ensembl Metazoa Genes 21 / Ensembl Plants Genes 21
#   namespace: mgi_symbol
#   coverage: 100.0%
# size of "genespace": 22607
# number of attributes: 17970
# NOTE: the last record consists of all the entities in the
# "genespace" that are not associated with any attribute (for
# the requested support).
# Original number of entities in query: 107572
# Number of entities in query: 14949
# Total number of entities: 24656
# Original total number of entities: 22607
# Entities not in default gene space: 2049
# Total number of attributes: 17970
# Translation required: yes
# Translation coverage: 0.999722
# Mode: unordered
# Number of simulations: 1000
# Adjusted P-value cutoff: 0.05
# Over/under: over
# Evidence codes: EXP, IMP, ISS, ISM, TAS, IEA, IDA, IGI, ISO, IGC, NAS, IPI, IEP, ISA, RCA, IC
OVERREPRESENTED ATTRIBUTES
N	X	LOD	P	P_adj	attrib ID	attrib name
51	53	1.12774258900688	1.81473080160167e-09	<0.001	GO:0034705	potassium channel complex
30	31	1.12151697038084	3.83506523202767e-06	0.005	GO:0005801	cis-Golgi network
30	31	1.12151697038084	3.83506523202767e-06	0.005	GO:0016575	histone deacetylation
30	31	1.12151697038084	3.83506523202767e-06	0.005	GO:0030879	mammary gland development
30	31	1.12151697038084	3.83506523202767e-06	0.005	GO:0046580	negative regulation of Ras protein signal transduction
30	31	1.12151697038084	3.83506523202767e-06	0.005	GO:0070169	positive regulation of biomineral tissue development
50	52	1.11919758884735	2.88689647135525e-09	<0.001	GO:0008076	voltage-gated potassium channel complex
50	52	1.11919758884735	2.88689647135525e-09	<0.001	GO:0019905	syntaxin binding
50	52	1.11919758884735	2.88689647135525e-09	<0.001	GO:0043507	positive regulation of JUN kinase activity
29	30	1.10701003880296	6.13538850272464e-06	0.008	GO:0001191	RNA polymerase II transcription factor binding transcription factor activity involved in negative regulation of transcription
29	30	1.10701003880296	6.13538850272464e-06	0.008	GO:0021795	cerebral cortex cell migration
29	30	1.10701003880296	6.13538850272464e-06	0.008	GO:0021955	central nervous system neuron axonogenesis
29	30	1.10701003880296	6.13538850272464e-06	0.008	GO:0030501	positive regulation of bone mineralization
29	30	1.10701003880296	6.13538850272464e-06	0.008	GO:0043666	regulation of phosphoprotein phosphatase activity
29	30	1.10701003880296	6.13538850272464e-06	0.008	GO:0045168	cell-cell signaling involved in cell fate commitment
29	30	1.10701003880296	6.13538850272464e-06	0.008	GO:0060479	lung cell differentiation
29	30	1.10701003880296	6.13538850272464e-06	0.008	GO:1901505	carbohydrate derivative transporter activity
163	171	1.10098279104154	2.68809841857046e-26	<0.001	GO:0001763	morphogenesis of a branching structure
28	29	1.09200377657488	9.80535044608002e-06	0.018	GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
28	29	1.09200377657488	9.80535044608002e-06	0.018	GO:0031128	developmental induction
28	29	1.09200377657488	9.80535044608002e-06	0.018	GO:0033003	regulation of mast cell activation
28	29	1.09200377657488	9.80535044608002e-06	0.018	GO:0060487	lung epithelial cell differentiation
28	29	1.09200377657488	9.80535044608002e-06	0.018	GO:0071320	cellular response to cAMP
65	68	1.08641216959823	2.34614695735336e-11	<0.001	GO:0001726	ruffle
46	48	1.08324258623126	1.83475020752724e-08	<0.001	GO:0042734	presynaptic membrane
156	164	1.08177382748753	6.54097165700488e-25	<0.001	GO:0061138	morphogenesis of a branching epithelium
27	28	1.07646250608876	1.5653333009036e-05	0.03	GO:0001103	RNA polymerase II repressing transcription factor binding
63	66	1.07288624355214	5.85873332522355e-11	<0.001	GO:0005901	caveola
26	27	1.06034658383773	2.49597992808569e-05	0.046	GO:0007044	cell-substrate junction assembly
43	45	1.05419147778671	7.27880227558389e-08	<0.001	GO:0044291	cell-cell contact zone
146	154	1.05280363832274	6.07519337159513e-23	<0.001	GO:0035091	phosphatidylinositol binding
60	63	1.05178038059062	2.29969384082155e-10	<0.001	GO:0043506	regulation of JUN kinase activity
42	44	1.04406201728863	1.15009309776814e-07	0.001	GO:0004712	protein serine/threonine/tyrosine kinase activity
42	44	1.04406201728863	1.15009309776814e-07	0.001	GO:0007584	response to nutrient
42	44	1.04406201728863	1.15009309776814e-07	0.001	GO:0032006	regulation of TOR signaling
42	44	1.04406201728863	1.15009309776814e-07	0.001	GO:0043488	regulation of mRNA stability
75	79	1.03922047202862	1.85399854837661e-12	<0.001	GO:0016247	channel regulator activity
91	96	1.03596708738097	9.64825701639971e-15	<0.001	GO:0004725	protein tyrosine phosphatase activity
41	43	1.03369205231089	1.81537199867021e-07	0.001	GO:0032947	protein complex scaffold
41	43	1.03369205231089	1.81537199867021e-07	0.001	GO:0045778	positive regulation of ossification
40	42	1.0230698491279	2.86245119194959e-07	0.001	GO:0001658	branching involved in ureteric bud morphogenesis
40	42	1.0230698491279	2.86245119194959e-07	0.001	GO:0001750	photoreceptor outer segment
40	42	1.0230698491279	2.86245119194959e-07	0.001	GO:0035137	hindlimb morphogenesis
136	144	1.02180539121501	5.43619848604471e-21	<0.001	GO:0048754	branching morphogenesis of an epithelial tube
118	125	1.01426613085941	2.51210193152811e-18	<0.001	GO:0008016	regulation of heart contraction
54	57	1.00624653645541	3.46834423394883e-09	<0.001	GO:0042475	odontogenesis of dentin-containing tooth
54	57	1.00624653645541	3.46834423394883e-09	<0.001	GO:0090002	establishment of protein localization to plasma membrane
38	40	1.00101730191145	7.0927786997645e-07	0.001	GO:0007266	Rho protein signal transduction
38	40	1.00101730191145	7.0927786997645e-07	0.001	GO:0050805	negative regulation of synaptic transmission
38	40	1.00101730191145	7.0927786997645e-07	0.001	GO:0051018	protein kinase A binding
38	40	1.00101730191145	7.0927786997645e-07	0.001	GO:0070206	protein trimerization
83	88	0.995998702208441	3.47204361518892e-13	<0.001	GO:1901981	phosphatidylinositol phosphate binding
98	104	0.995591442302032	2.83401295422069e-15	<0.001	GO:0001076	RNA polymerase II transcription factor binding transcription factor activity
157	167	0.992709469378726	2.04622318944096e-23	<0.001	GO:0004721	phosphoprotein phosphatase activity
67	71	0.99034377802806	6.72149961924447e-11	<0.001	GO:0051899	membrane depolarization
66	70	0.983832469926192	1.04926917872287e-10	<0.001	GO:0001104	RNA polymerase II transcription cofactor activity
51	54	0.981569803768385	1.33068918448901e-08	<0.001	GO:0043401	steroid hormone mediated signaling pathway
36	38	0.977791191161846	1.74895887143987e-06	0.004	GO:0007215	glutamate receptor signaling pathway
65	69	0.977222946001455	1.63660611312415e-10	<0.001	GO:0002027	regulation of heart rate
65	69	0.977222946001455	1.63660611312415e-10	<0.001	GO:0051219	phosphoprotein binding
50	53	0.973024803608855	2.07900448549978e-08	<0.001	GO:0060078	regulation of postsynaptic membrane potential
35	37	0.965697559840788	2.74095035575439e-06	0.005	GO:0030199	collagen fibril organization
35	37	0.965697559840788	2.74095035575439e-06	0.005	GO:0050771	negative regulation of axonogenesis
35	37	0.965697559840788	2.74095035575439e-06	0.005	GO:1902554	serine/threonine protein kinase complex
49	52	0.964309477143086	3.24467690168766e-08	<0.001	GO:0005913	cell-cell adherens junction
77	82	0.963438686827116	4.96024791979386e-12	<0.001	GO:0030177	positive regulation of Wnt signaling pathway
91	97	0.963371656834882	6.27150203037053e-14	<0.001	GO:0010469	regulation of receptor activity
104	111	0.959254317737483	1.23968591961659e-15	<0.001	GO:0032319	regulation of Rho GTPase activity
48	51	0.955416871487168	5.05833404434836e-08	<0.001	GO:0003707	steroid hormone receptor activity
48	51	0.955416871487168	5.05833404434836e-08	<0.001	GO:0005518	collagen binding
34	36	0.953259183891682	4.28952766527432e-06	0.005	GO:0000186	activation of MAPKK activity
34	36	0.953259183891682	4.28952766527432e-06	0.005	GO:0045907	positive regulation of vasoconstriction
34	36	0.953259183891682	4.28952766527432e-06	0.005	GO:0090003	regulation of establishment of protein localization to plasma membrane
47	50	0.946339599140957	7.87671910682004e-08	<0.001	GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling
181	194	0.945731888519454	1.18472612488769e-25	<0.001	GO:0030111	regulation of Wnt signaling pathway
60	64	0.942591156993845	1.49074943009362e-09	<0.001	GO:0000149	SNARE binding
60	64	0.942591156993845	1.49074943009362e-09	<0.001	GO:0005089	Rho guanyl-nucleotide exchange factor activity
60	64	0.942591156993845	1.49074943009362e-09	<0.001	GO:0014066	regulation of phosphatidylinositol 3-kinase signaling
33	35	0.940455779840097	6.70303498552591e-06	0.01	GO:0051057	positive regulation of small GTPase mediated signal transduction
33	35	0.940455779840097	6.70303498552591e-06	0.01	GO:0055007	cardiac muscle cell differentiation
73	78	0.940307534407853	2.87618714094948e-11	<0.001	GO:0033135	regulation of peptidyl-serine phosphorylation
73	78	0.940307534407853	2.87618714094948e-11	<0.001	GO:0060070	canonical Wnt signaling pathway
139	149	0.939474976334083	5.568284522123e-20	<0.001	GO:0005516	calmodulin binding
99	106	0.937814861239932	1.10471840744372e-14	<0.001	GO:0017157	regulation of exocytosis
99	106	0.937814861239932	1.10471840744372e-14	<0.001	GO:0030027	lamellipodium
164	176	0.935990084363763	3.40071766160454e-23	<0.001	GO:0032147	activation of protein kinase activity
32	34	0.927265219718838	1.04580662863019e-05	0.02	GO:0000794	condensed nuclear chromosome
32	34	0.927265219718838	1.04580662863019e-05	0.02	GO:0006029	proteoglycan metabolic process
32	34	0.927265219718838	1.04580662863019e-05	0.02	GO:0006888	ER to Golgi vesicle-mediated transport
32	34	0.927265219718838	1.04580662863019e-05	0.02	GO:0030331	estrogen receptor binding
32	34	0.927265219718838	1.04580662863019e-05	0.02	GO:0040018	positive regulation of multicellular organism growth
32	34	0.927265219718838	1.04580662863019e-05	0.02	GO:0048260	positive regulation of receptor-mediated endocytosis
32	34	0.927265219718838	1.04580662863019e-05	0.02	GO:0048806	genitalia development
32	34	0.927265219718838	1.04580662863019e-05	0.02	GO:1902475	L-alpha-amino acid transmembrane transport
424	457	0.926330325793663	1.17920142044065e-56	<0.001	GO:0045202	synapse
83	89	0.923403271662356	2.07373992139261e-12	<0.001	GO:0018105	peptidyl-serine phosphorylation
83	89	0.923403271662356	2.07373992139261e-12	<0.001	GO:0035023	regulation of Rho protein signal transduction
44	47	0.917918582122753	2.95237041646512e-07	0.001	GO:0006909	phagocytosis
44	47	0.917918582122753	2.95237041646512e-07	0.001	GO:0045921	positive regulation of exocytosis
44	47	0.917918582122753	2.95237041646512e-07	0.001	GO:0048146	positive regulation of fibroblast proliferation
44	47	0.917918582122753	2.95237041646512e-07	0.001	GO:0060079	regulation of excitatory postsynaptic membrane potential
268	289	0.915902283470026	4.37989797831471e-36	<0.001	GO:0007264	small GTPase mediated signal transduction
144	155	0.915361929899115	3.54219284034372e-20	<0.001	GO:0046578	regulation of Ras protein signal transduction
31	33	0.913663300417883	1.62895933991645e-05	0.031	GO:0007416	synapse assembly
31	33	0.913663300417883	1.62895933991645e-05	0.031	GO:0010907	positive regulation of glucose metabolic process
31	33	0.913663300417883	1.62895933991645e-05	0.031	GO:0015179	L-amino acid transmembrane transporter activity
31	33	0.913663300417883	1.62895933991645e-05	0.031	GO:0016574	histone ubiquitination
31	33	0.913663300417883	1.62895933991645e-05	0.031	GO:0035690	cellular response to drug
31	33	0.913663300417883	1.62895933991645e-05	0.031	GO:0038034	signal transduction in absence of ligand
31	33	0.913663300417883	1.62895933991645e-05	0.031	GO:0048169	regulation of long-term neuronal synaptic plasticity
31	33	0.913663300417883	1.62895933991645e-05	0.031	GO:0048640	negative regulation of developmental growth
31	33	0.913663300417883	1.62895933991645e-05	0.031	GO:0051930	regulation of sensory perception of pain
31	33	0.913663300417883	1.62895933991645e-05	0.031	GO:0051931	regulation of sensory perception
31	33	0.913663300417883	1.62895933991645e-05	0.031	GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand
217	234	0.912490948725793	1.87988509413571e-29	<0.001	GO:0032318	regulation of Ras GTPase activity
143	154	0.912316651546283	5.45060547128943e-20	<0.001	GO:0070302	regulation of stress-activated protein kinase signaling cascade
142	153	0.909250284471502	8.38292580259436e-20	<0.001	GO:0032872	regulation of stress-activated MAPK cascade
178	192	0.907326234044384	2.4027439284721e-24	<0.001	GO:0051056	regulation of small GTPase mediated signal transduction
55	59	0.904982950769591	1.32444532655497e-08	<0.001	GO:0033138	positive regulation of peptidyl-serine phosphorylation
55	59	0.904982950769591	1.32444532655497e-08	<0.001	GO:0051146	striated muscle cell differentiation
67	72	0.903148843525043	3.91261892259893e-10	<0.001	GO:0044325	ion channel binding
79	85	0.901967088709315	1.17048947010463e-11	<0.001	GO:0030522	intracellular receptor signaling pathway
91	98	0.901178982074257	3.53064891153465e-13	<0.001	GO:0050808	synapse organization
30	32	0.899623475814731	2.5328274817091e-05	0.046	GO:0002224	toll-like receptor signaling pathway
30	32	0.899623475814731	2.5328274817091e-05	0.046	GO:0003156	regulation of organ formation
30	32	0.899623475814731	2.5328274817091e-05	0.046	GO:0007585	respiratory gaseous exchange
30	32	0.899623475814731	2.5328274817091e-05	0.046	GO:0035116	embryonic hindlimb morphogenesis
30	32	0.899623475814731	2.5328274817091e-05	0.046	GO:0048008	platelet-derived growth factor receptor signaling pathway
30	32	0.899623475814731	2.5328274817091e-05	0.046	GO:0051058	negative regulation of small GTPase mediated signal transduction
30	32	0.899623475814731	2.5328274817091e-05	0.046	GO:0055006	cardiac cell development
30	32	0.899623475814731	2.5328274817091e-05	0.046	GO:0055117	regulation of cardiac muscle contraction
30	32	0.899623475814731	2.5328274817091e-05	0.046	GO:0097581	lamellipodium organization
42	45	0.89788923205014	7.07690512145347e-07	0.001	GO:0006513	protein monoubiquitination
42	45	0.89788923205014	7.07690512145347e-07	0.001	GO:0018210	peptidyl-threonine modification
54	58	0.897057312858631	2.04317443883502e-08	<0.001	GO:0090263	positive regulation of canonical Wnt signaling pathway
66	71	0.896637535423174	6.0250303177174e-10	<0.001	GO:0003705	RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity
102	110	0.896400953104179	1.64486144035553e-14	<0.001	GO:0032320	positive regulation of Ras GTPase activity
102	110	0.896400953104179	1.64486144035553e-14	<0.001	GO:0048732	gland development
208	225	0.893872519734082	8.94550629585841e-28	<0.001	GO:0016311	dephosphorylation
41	44	0.887519267072394	1.09330767741748e-06	0.002	GO:0015807	L-amino acid transport
41	44	0.887519267072394	1.09330767741748e-06	0.002	GO:0034707	chloride channel complex
41	44	0.887519267072394	1.09330767741748e-06	0.002	GO:0051865	protein autoubiquitination
122	132	0.882538645197335	8.42739585096483e-17	<0.001	GO:0046328	regulation of JNK cascade
52	56	0.880761805729958	4.84464910784506e-08	<0.001	GO:0031110	regulation of microtubule polymerization or depolymerization
133	144	0.880652801783725	3.93999283321436e-18	<0.001	GO:0060828	regulation of canonical Wnt signaling pathway
75	81	0.879430106979522	6.51516734725489e-11	<0.001	GO:0019199	transmembrane receptor protein kinase activity
75	81	0.879430106979522	6.51516734725489e-11	<0.001	GO:0051216	cartilage development
268	291	0.877183201802874	1.16890978664296e-34	<0.001	GO:0002009	morphogenesis of an epithelium
40	43	0.876897063889407	1.68647498395813e-06	0.004	GO:0010464	regulation of mesenchymal cell proliferation
40	43	0.876897063889407	1.68647498395813e-06	0.004	GO:0043542	endothelial cell migration
86	93	0.876627876609154	3.00267004120981e-12	<0.001	GO:0045995	regulation of embryonic development
63	68	0.876502085452346	2.1863341034741e-09	<0.001	GO:0005249	voltage-gated potassium channel activity
63	68	0.876502085452346	2.1863341034741e-09	<0.001	GO:0019233	sensory perception of pain
63	68	0.876502085452346	2.1863341034741e-09	<0.001	GO:0046332	SMAD binding
233	253	0.874940204591973	2.73358280815148e-30	<0.001	GO:0005543	phospholipid binding
97	105	0.874535476311278	1.39105728446497e-13	<0.001	GO:0051291	protein heterooligomerization
51	55	0.872380580171605	7.44579374151502e-08	<0.001	GO:0000793	condensed chromosome
51	55	0.872380580171605	7.44579374151502e-08	<0.001	GO:0033613	activating transcription factor binding
96	104	0.870028934443838	2.1271671568507e-13	<0.001	GO:0005088	Ras guanyl-nucleotide exchange factor activity
141	153	0.869905567866652	6.58678863860645e-19	<0.001	GO:0043547	positive regulation of GTPase activity
118	128	0.868003763450469	4.60457095131305e-16	<0.001	GO:0014069	postsynaptic density
73	79	0.867712103861767	1.52844780290133e-10	<0.001	GO:0010811	positive regulation of cell-substrate adhesion
39	42	0.866010008569336	2.59732328542562e-06	0.004	GO:0048024	regulation of mRNA splicing, via spliceosome
39	42	0.866010008569336	2.59732328542562e-06	0.004	GO:1901888	regulation of cell junction assembly
106	115	0.864794255808431	1.50929967470316e-14	<0.001	GO:0030178	negative regulation of Wnt signaling pathway
50	54	0.863835580012075	1.14282651018521e-07	0.001	GO:0050772	positive regulation of axonogenesis
61	66	0.862545132428475	5.13442475846541e-09	<0.001	GO:0006497	protein lipidation
61	66	0.862545132428475	5.13442475846541e-09	<0.001	GO:0050818	regulation of coagulation
72	78	0.861733579005885	2.33756768063822e-10	<0.001	GO:0060021	palate development
83	90	0.861210596901731	1.07372585128402e-11	<0.001	GO:0000187	activation of MAPK activity
377	411	0.861147432893473	3.57921539942744e-47	<0.001	GO:0009887	organ morphogenesis
94	102	0.860874956489033	4.96224691007184e-13	<0.001	GO:0018209	peptidyl-serine modification
116	126	0.860552778617059	1.07207647246235e-15	<0.001	GO:0090257	regulation of muscle system process
93	101	0.856225525244179	7.56981383092078e-13	<0.001	GO:0019903	protein phosphatase binding
49	53	0.855120253546307	1.7516576874188e-07	0.001	GO:0004702	receptor signaling protein serine/threonine kinase activity
38	41	0.854844516672954	3.99345441977662e-06	0.005	GO:0001837	epithelial to mesenchymal transition
38	41	0.854844516672954	3.99345441977662e-06	0.005	GO:0005097	Rab GTPase activator activity
38	41	0.854844516672954	3.99345441977662e-06	0.005	GO:0006892	post-Golgi vesicle-mediated transport
38	41	0.854844516672954	3.99345441977662e-06	0.005	GO:0010517	regulation of phospholipase activity
38	41	0.854844516672954	3.99345441977662e-06	0.005	GO:0018107	peptidyl-threonine phosphorylation
38	41	0.854844516672954	3.99345441977662e-06	0.005	GO:0035254	glutamate receptor binding
92	100	0.851526415470251	1.1537944596793e-12	<0.001	GO:0030217	T cell differentiation
199	217	0.850265796764841	1.98974448470425e-25	<0.001	GO:0001525	angiogenesis
70	76	0.849526310627008	5.45052587366563e-10	<0.001	GO:0030674	protein binding, bridging
70	76	0.849526310627008	5.45052587366563e-10	<0.001	GO:0051592	response to calcium ion
59	64	0.848128646711162	1.20009624169277e-08	<0.001	GO:0001159	core promoter proximal region DNA binding
102	111	0.848051496286373	8.1461949452553e-14	<0.001	GO:0001764	neuron migration
48	52	0.846227647890388	2.68099260629342e-07	0.001	GO:0070491	repressing transcription factor binding
101	110	0.843764423784857	1.23925499359018e-13	<0.001	GO:0030426	growth cone
101	110	0.843764423784857	1.23925499359018e-13	<0.001	GO:0050770	regulation of axonogenesis
37	40	0.843385931066926	6.12934105329704e-06	0.008	GO:0001569	patterning of blood vessels
37	40	0.843385931066926	6.12934105329704e-06	0.008	GO:0006942	regulation of striated muscle contraction
37	40	0.843385931066926	6.12934105329704e-06	0.008	GO:0051117	ATPase binding
37	40	0.843385931066926	6.12934105329704e-06	0.008	GO:0051963	regulation of synapse assembly
37	40	0.843385931066926	6.12934105329704e-06	0.008	GO:0060048	cardiac muscle contraction
226	247	0.840785568554317	2.48242241514078e-28	<0.001	GO:0016791	phosphatase activity
58	63	0.840738382167736	1.83134367867243e-08	<0.001	GO:0048661	positive regulation of smooth muscle cell proliferation
79	86	0.839774413948689	5.79619437437569e-11	<0.001	GO:0061041	regulation of wound healing
79	86	0.839774413948689	5.79619437437569e-11	<0.001	GO:0090090	negative regulation of canonical Wnt signaling pathway
68	74	0.836969394175102	1.26540654732508e-09	<0.001	GO:0048145	regulation of fibroblast proliferation
99	108	0.835062969472494	2.86103618799886e-13	<0.001	GO:0032412	regulation of ion transmembrane transporter activity
109	119	0.833436075118378	2.02278369397082e-14	<0.001	GO:0048167	regulation of synaptic plasticity
57	62	0.833221197836557	2.791015808272e-08	<0.001	GO:0001508	action potential
77	84	0.828650581520405	1.33876114816218e-10	<0.001	GO:0048514	blood vessel morphogenesis
118	129	0.828450435688267	2.16879355181264e-15	<0.001	GO:0048562	embryonic organ morphogenesis
46	50	0.827880577395988	6.25209393338586e-07	0.001	GO:0007270	neuron-neuron synaptic transmission
46	50	0.827880577395988	6.25209393338586e-07	0.001	GO:0035051	cardiocyte differentiation
46	50	0.827880577395988	6.25209393338586e-07	0.001	GO:0043266	regulation of potassium ion transport
87	95	0.827246607057031	9.36767891671949e-12	<0.001	GO:0006937	regulation of muscle contraction
56	61	0.8255726399859	4.24791251114317e-08	<0.001	GO:0000987	core promoter proximal region sequence-specific DNA binding
56	61	0.8255726399859	4.24791251114317e-08	<0.001	GO:0030193	regulation of blood coagulation
56	61	0.8255726399859	4.24791251114317e-08	<0.001	GO:1900046	regulation of hemostasis
66	72	0.824042104877089	2.92440876643236e-09	<0.001	GO:0042476	odontogenesis
287	315	0.82343788805636	9.00345581430701e-35	<0.001	GO:0033124	regulation of GTP catabolic process
